QueryID,SubjectID,Perc.Ident,Alignment.Length,Mismatches,Gap.Openings,Q.start,Q.end,S.start,S.end,E,Bits
ID:YP_009505752.1,ID:YP_009505761.1,56.41,78,32,1,4,79,9,86,2.24e-29,94.4
ID:YP_009505752.1,ID:YP_009505769.1,53.659,82,35,2,4,83,9,89,7.7e-27,87.8
ID:YP_009505752.1,ID:YP_009505793.1,51.316,76,35,1,4,77,9,84,6.94e-26,85.5
ID:YP_009505752.1,ID:YP_238297.1,37.288,118,59,2,4,113,7,117,2.86e-24,81.3
ID:YP_009505752.1,ID:YP_009505789.1,53.333,60,28,0,4,63,9,68,2.57e-22,76.3
ID:YP_009505752.1,ID:YP_009505773.1,42.574,101,47,4,4,101,7,99,3.76e-21,73.2
ID:YP_009505752.1,ID:YP_003587892.1,39.024,41,25,0,1,41,1,41,1.36e-9,42.7
ID:YP_009505752.1,ID:YP_003587915.1,30,50,35,0,1,50,1,50,2.34e-9,42
ID:YP_009505752.1,ID:YP_003587889.1,38.462,39,24,0,3,41,4,42,4.76e-9,41.6
ID:YP_009505752.1,ID:YP_003587895.1,33.333,45,30,0,1,45,1,45,9.94e-8,37.7
ID:YP_009505752.1,ID:YP_003587872.1,31.25,48,33,0,1,48,1,48,1.06e-6,35.4
ID:YP_009505752.1,ID:YP_003587861.1,36.842,38,24,0,3,40,30,67,2.74e-6,34.7
ID:YP_009505752.1,ID:YP_009129290.1,32.432,37,25,0,4,40,25,61,7.67e-6,33.5
ID:YP_009505752.1,ID:YP_009505737.1,25,84,53,2,5,82,3,82,1.01e-5,32.3
ID:YP_009505752.1,ID:YP_003587825.1,40,45,23,1,1,41,1,45,1.15e-5,32.3
ID:YP_009505752.1,ID:YP_003587852.1,31.707,41,28,0,3,43,2,42,1.86e-5,32
ID:YP_009505752.1,ID:YP_003587840.1,23.585,106,69,3,5,110,3,96,2e-5,31.6
ID:YP_009505752.1,ID:YP_009126945.1,21.6,125,81,3,4,111,29,153,2.08e-5,32.3
ID:YP_009505752.1,ID:YP_009109709.1,34.091,44,29,0,1,44,1,44,2.8e-5,31.2
ID:YP_009505752.1,ID:YP_003587848.1,26.829,41,30,0,3,43,2,42,6.09e-5,30.8
ID:YP_009505752.1,ID:YP_009126946.1,32.5,40,27,0,1,40,21,60,6.23e-5,30.8
ID:YP_009505752.1,ID:YP_003587908.1,27.778,36,26,0,5,40,3,38,6.27e-5,30.4
ID:YP_009505752.1,ID:YP_009505730.1,30.556,36,25,0,5,40,3,38,6.43e-5,30.4
ID:YP_009505752.1,ID:YP_009505733.1,28.571,49,35,0,1,49,1,49,8.03e-5,30
ID:YP_009505752.1,ID:YP_003587877.1,25.806,124,76,4,5,114,4,125,9.16e-5,30
ID:YP_009505752.1,ID:YP_009505740.1,30.435,46,30,2,1,45,1,45,9.8e-5,29.6
ID:YP_009505752.1,ID:YP_003587883.1,25.893,112,58,3,3,114,2,88,1e-4,29.6
ID:YP_009505752.1,ID:YP_009268641.1,29.268,41,29,0,1,41,1,41,1.17e-4,29.6
ID:YP_009505752.1,ID:YP_003587827.1,32.558,43,29,0,1,43,31,73,1.17e-4,30
ID:YP_009505752.1,ID:YP_009505720.1,21.429,42,33,0,3,44,2,43,1.57e-4,29.6
ID:YP_009505752.1,ID:YP_003587866.1,30,40,28,0,4,43,1,40,1.84e-4,29.3
ID:YP_009505752.1,ID:YP_003587854.1,29.268,41,29,0,3,43,2,42,2.73e-4,28.9
ID:YP_009505752.1,ID:YP_009505728.1,24.39,41,31,0,3,43,2,42,4.08e-4,28.5
ID:YP_009505752.1,ID:YP_003587897.1,31.707,41,27,1,3,43,27,66,6e-4,28.1
ID:YP_009505752.1,ID:NP_054655.1,37.931,29,18,0,5,33,9,37,7.89e-4,27.3
ID:YP_009505752.1,ID:YP_003587856.1,30.556,36,25,0,5,40,42,77,0.001,27.3
ID:YP_009505752.1,ID:YP_009126950.1,28,50,35,1,9,57,41,90,0.001,27.3
ID:YP_009505752.1,ID:YP_009256214.1,26.471,34,25,0,7,40,5,38,0.002,26.2
ID:YP_009505752.1,ID:YP_003587886.1,25.806,31,23,0,14,44,15,45,0.005,25
ID:YP_009505752.1,ID:YP_003587910.1,23.077,52,38,2,13,62,10,61,0.006,24.6
ID:YP_009505752.1,ID:YP_009505716.1,33.333,30,20,0,14,43,40,69,0.007,25
ID:YP_009505752.1,ID:YP_003587913.1,29.268,41,28,1,3,43,29,68,0.012,24.3
ID:YP_009505752.1,ID:YP_009505714.1,27.907,43,30,1,1,43,37,78,0.016,23.9
ID:YP_009505752.1,ID:YP_007518449.1,21.951,41,32,0,4,44,2,42,0.039,22.3
ID:YP_009505752.1,ID:YP_009505724.1,26.471,34,25,0,7,40,5,38,0.11,21.2
ID:YP_009505752.1,ID:YP_004021042.1,21.951,41,32,0,3,43,2,42,0.12,21.2
ID:YP_009505752.1,ID:YP_003587870.1,25.926,27,20,0,7,33,6,32,0.55,19.2
ID:YP_009505752.1,ID:YP_009505722.1,38.889,18,11,0,26,43,52,69,1.3,18.1
ID:YP_009505757.1,ID:YP_009505757.1,100,125,0,0,1,125,1,125,2.83e-94,258
ID:YP_009505757.1,ID:YP_238294.1,56.41,117,46,2,7,118,4,120,1.15e-42,128
ID:YP_009505757.1,ID:YP_001109583.1,53.846,117,49,1,7,118,4,120,2.59e-42,127
ID:YP_009505757.1,ID:YP_001109583.1,30.769,13,9,0,64,76,1,13,6.1,16.5
ID:YP_009505757.1,ID:YP_009505793.1,55.556,108,43,1,7,109,4,111,3.69e-42,127
ID:YP_009505757.1,ID:YP_009505769.1,59.375,96,35,1,7,98,4,99,9.16e-41,123
ID:YP_009505757.1,ID:YP_003587904.1,53.719,121,46,5,7,119,4,122,4.49e-40,121
ID:YP_009505757.1,ID:YP_009505781.1,50.407,123,53,2,5,120,2,123,3.69e-39,119
ID:YP_009505757.1,ID:YP_009505761.1,58.242,91,38,0,7,97,4,94,1.86e-37,115
ID:YP_009505757.1,ID:YP_009505765.1,52.128,94,43,1,7,100,4,95,6.92e-35,108
ID:YP_009505757.1,ID:YP_238297.1,63.514,74,26,1,6,78,1,74,2.45e-34,107
ID:YP_009505757.1,ID:YP_009505777.1,57.647,85,30,2,12,91,4,87,5.39e-33,103
ID:YP_009505757.1,ID:YP_009505789.1,62.162,74,28,0,5,78,2,75,7.82e-33,103
ID:YP_009505757.1,ID:YP_009505785.1,45.763,118,50,3,12,120,4,116,2.48e-32,101
ID:YP_009505757.1,ID:YP_009505752.1,47.788,113,50,3,12,118,4,113,2.8099999999999997e-32,101
ID:YP_009505757.1,ID:YP_009505750.1,61.039,77,28,2,12,88,4,78,5.17e-31,98.6
ID:YP_009505757.1,ID:YP_009505773.1,39.583,96,51,2,6,100,1,90,1.88e-19,69.3
ID:YP_009505757.1,ID:YP_003587825.1,28.571,105,58,4,7,100,1,99,3.27e-9,42
ID:YP_009505757.1,ID:YP_009109709.1,36.957,46,27,1,7,52,1,44,5.73e-7,36.2
ID:YP_009505757.1,ID:YP_003587889.1,31.707,41,28,0,12,52,5,45,6.01e-7,36.2
ID:YP_009505757.1,ID:YP_003587892.1,40,40,24,0,13,52,5,44,7.79e-7,35.4
ID:YP_009505757.1,ID:YP_003587915.1,25.532,47,35,0,12,58,4,50,4.55e-6,33.5
ID:YP_009505757.1,ID:YP_003587895.1,31.707,41,28,0,13,53,5,45,4.84e-6,33.5
ID:YP_009505757.1,ID:YP_003587872.1,33.333,36,24,0,13,48,5,40,1.44e-5,32.7
ID:YP_009505757.1,ID:YP_007518449.1,27.368,95,62,2,12,102,2,93,2.08e-5,31.6
ID:YP_009505757.1,ID:NP_054655.1,32.5,40,27,0,13,52,9,48,2.32e-5,31.6
ID:YP_009505757.1,ID:YP_009129290.1,27.027,37,27,0,12,48,25,61,1.09e-4,30.4
ID:YP_009505757.1,ID:YP_009268641.1,23.81,42,32,0,11,52,3,44,1.38e-4,29.6
ID:YP_009505757.1,ID:YP_009505733.1,29.268,41,28,1,9,49,2,41,1.9e-4,29.3
ID:YP_009505757.1,ID:YP_003587910.1,29.268,41,24,1,13,53,8,43,2.13e-4,28.9
ID:YP_009505757.1,ID:YP_003587883.1,20.792,101,59,4,12,112,3,82,2.75e-4,28.5
ID:YP_009505757.1,ID:YP_009505740.1,25.581,43,32,0,11,53,3,45,2.97e-4,28.5
ID:YP_009505757.1,ID:YP_009126950.1,36.364,22,14,0,27,48,52,73,3.12e-4,28.9
ID:YP_009505757.1,ID:YP_003587870.1,23.077,52,37,1,15,66,6,54,5.53e-4,27.7
ID:YP_009505757.1,ID:YP_009256214.1,28.571,35,25,0,14,48,4,38,0.002,26.2
ID:YP_009505757.1,ID:YP_009505737.1,27.711,83,54,3,13,93,3,81,0.003,25.8
ID:YP_009505757.1,ID:YP_003587848.1,27.027,37,27,0,12,48,3,39,0.003,26.2
ID:YP_009505757.1,ID:YP_003587908.1,25,36,27,0,13,48,3,38,0.006,25
ID:YP_009505757.1,ID:YP_003587897.1,31.579,38,25,1,11,48,27,63,0.008,25
ID:YP_009505757.1,ID:YP_009126945.1,24.324,37,28,0,12,48,29,65,0.012,24.3
ID:YP_009505757.1,ID:YP_009505716.1,36.364,22,14,0,27,48,45,66,0.014,24.3
ID:YP_009505757.1,ID:YP_009505730.1,28.571,42,29,1,13,54,3,43,0.025,23.5
ID:YP_009505757.1,ID:YP_009126946.1,27.66,47,32,1,2,48,16,60,0.026,23.5
ID:YP_009505757.1,ID:YP_003587840.1,22.34,94,63,3,13,101,3,91,0.03,23.1
ID:YP_009505757.1,ID:YP_003587852.1,23.333,30,23,0,12,41,3,32,0.031,23.1
ID:YP_009505757.1,ID:YP_009505714.1,29.167,24,17,0,25,48,52,75,0.042,22.7
ID:YP_009505757.1,ID:YP_009505720.1,19.512,41,33,0,12,52,3,43,0.066,22.3
ID:YP_009505757.1,ID:YP_009505720.1,36.364,22,14,0,104,125,58,79,6.4,16.5
ID:YP_009505757.1,ID:YP_003587877.1,26.087,46,34,0,13,58,4,49,0.083,21.9
ID:YP_009505757.1,ID:YP_003587877.1,25.806,31,23,0,49,79,1,31,7,16.2
ID:YP_009505757.1,ID:YP_003587854.1,23.684,38,29,0,11,48,2,39,0.2,20.8
ID:YP_009505757.1,ID:YP_003587886.1,27.273,22,16,0,27,48,20,41,0.32,20
ID:YP_009505757.1,ID:YP_003587913.1,29.167,24,17,0,25,48,42,65,0.33,20.4
ID:YP_009505757.1,ID:YP_003587913.1,42.308,26,14,1,99,123,131,156,3.1,17.3
ID:YP_009505757.1,ID:YP_003587861.1,23.077,39,30,0,12,50,31,69,0.48,19.6
ID:YP_009505757.1,ID:YP_009505711.1,20.588,34,27,0,8,41,39,72,0.68,19.2
ID:YP_009505757.1,ID:YP_003587856.1,27.273,22,16,0,27,48,56,77,0.8,19.2
ID:YP_009505757.1,ID:YP_009505728.1,22.222,36,28,0,13,48,4,39,0.84,18.9
ID:YP_009505757.1,ID:YP_003587866.1,21.622,37,29,0,12,48,1,37,1.8,18.1
ID:YP_009505757.1,ID:YP_009505724.1,22.857,35,27,0,14,48,4,38,4.8,16.5
ID:YP_009505757.1,ID:YP_003587827.1,22.222,36,28,0,13,48,35,70,6.8,16.2
ID:YP_009505761.1,ID:YP_009505761.1,100,125,0,0,1,125,1,125,6.62e-96,263
ID:YP_009505761.1,ID:YP_009505765.1,51.562,128,57,2,1,125,1,126,1.18e-44,133
ID:YP_009505761.1,ID:YP_003587904.1,52,125,59,1,1,125,1,124,1.65e-42,127
ID:YP_009505761.1,ID:YP_009505793.1,55.752,113,46,2,1,112,1,110,2.23e-42,127
ID:YP_009505761.1,ID:YP_009505781.1,47.2,125,65,1,1,125,1,124,2.35e-40,122
ID:YP_009505761.1,ID:YP_001109583.1,47.2,125,64,1,1,125,1,123,3.24e-40,122
ID:YP_009505761.1,ID:YP_238294.1,48.8,125,62,2,1,125,1,123,5.63e-38,116
ID:YP_009505761.1,ID:YP_009505757.1,58.242,91,38,0,4,94,7,97,1.9e-37,115
ID:YP_009505761.1,ID:YP_238297.1,48.78,123,59,2,4,125,2,121,1.97e-37,114
ID:YP_009505761.1,ID:YP_009505769.1,53.191,94,44,0,1,94,1,94,1.9e-35,109
ID:YP_009505761.1,ID:YP_009505752.1,49.573,117,55,2,9,125,4,116,1.26e-34,107
ID:YP_009505761.1,ID:YP_009505789.1,60.563,71,28,0,1,71,1,71,1.86e-31,99.8
ID:YP_009505761.1,ID:YP_009505785.1,53.947,76,33,1,9,84,4,77,9.37e-29,92.8
ID:YP_009505761.1,ID:YP_009505750.1,52.5,80,37,1,9,88,4,82,7.53e-28,90.5
ID:YP_009505761.1,ID:YP_009505777.1,48.75,80,40,1,9,88,4,82,1e-26,87.8
ID:YP_009505761.1,ID:YP_009505773.1,40.594,101,60,0,8,108,6,106,1.16e-25,85.1
ID:YP_009505761.1,ID:YP_003587825.1,33.846,65,36,2,20,80,15,76,1.34e-7,37.7
ID:YP_009505761.1,ID:YP_003587895.1,31.707,41,28,0,10,50,5,45,3.41e-6,33.9
ID:YP_009505761.1,ID:YP_003587892.1,32.609,46,31,0,10,55,5,50,4.37e-6,33.5
ID:YP_009505761.1,ID:YP_009129290.1,29.73,37,26,0,9,45,25,61,6.51e-6,33.9
ID:YP_009505761.1,ID:YP_009126945.1,29.73,37,26,0,9,45,29,65,3.81e-5,31.6
ID:YP_009505761.1,ID:YP_003587910.1,28.571,70,43,2,24,89,17,83,4.24e-5,30.8
ID:YP_009505761.1,ID:YP_009505740.1,21.739,69,51,1,8,76,3,68,6.46e-5,30.4
ID:YP_009505761.1,ID:YP_003587872.1,30.556,36,25,0,10,45,5,40,9.02e-5,30.4
ID:YP_009505761.1,ID:YP_003587889.1,28.947,38,27,0,9,46,5,42,9.65e-5,30
ID:YP_009505761.1,ID:YP_009109709.1,36.667,30,19,0,20,49,15,44,1.18e-4,29.6
ID:YP_009505761.1,ID:YP_009126950.1,29.73,37,26,0,11,47,39,75,3.44e-4,28.9
ID:YP_009505761.1,ID:NP_054655.1,30.769,26,18,0,24,49,23,48,6.02e-4,27.7
ID:YP_009505761.1,ID:YP_009505733.1,34.783,23,15,0,24,46,19,41,0.001,26.9
ID:YP_009505761.1,ID:YP_003587883.1,26.316,38,28,0,9,46,3,40,0.001,26.6
ID:YP_009505761.1,ID:YP_007518449.1,25.472,106,60,4,9,111,2,91,0.002,26.6
ID:YP_009505761.1,ID:YP_009505716.1,36.364,22,14,0,24,45,45,66,0.002,26.6
ID:YP_009505761.1,ID:YP_003587848.1,28.205,39,28,0,9,47,3,41,0.002,26.2
ID:YP_009505761.1,ID:YP_009505737.1,30.864,81,49,5,10,86,3,80,0.006,25
ID:YP_009505761.1,ID:YP_009505714.1,26.316,38,23,1,13,45,38,75,0.01,24.6
ID:YP_009505761.1,ID:YP_003587840.1,17.241,29,24,0,10,38,3,31,0.014,23.9
ID:YP_009505761.1,ID:YP_003587897.1,32.432,37,23,1,16,50,34,70,0.017,23.9
ID:YP_009505761.1,ID:YP_003587915.1,26.087,23,17,0,24,46,19,41,0.021,23.5
ID:YP_009505761.1,ID:YP_009126946.1,25.641,39,29,0,9,47,24,62,0.034,23.1
ID:YP_009505761.1,ID:YP_003587852.1,26.667,30,22,0,9,38,3,32,0.044,22.7
ID:YP_009505761.1,ID:YP_009505720.1,24.138,29,22,0,19,47,13,41,0.058,22.3
ID:YP_009505761.1,ID:YP_003587908.1,22.222,36,28,0,10,45,3,38,0.059,22.3
ID:YP_009505761.1,ID:YP_009256214.1,27.273,22,16,0,24,45,17,38,0.087,21.6
ID:YP_009505761.1,ID:YP_009268641.1,26.923,26,19,0,24,49,19,44,0.095,21.6
ID:YP_009505761.1,ID:YP_009505730.1,24.138,29,22,0,10,38,3,31,0.13,21.2
ID:YP_009505761.1,ID:YP_003587870.1,17.241,58,44,2,25,82,19,72,0.14,21.2
ID:YP_009505761.1,ID:YP_003587913.1,29.167,24,17,0,22,45,42,65,0.21,20.8
ID:YP_009505761.1,ID:YP_009505724.1,31.818,22,15,0,24,45,17,38,0.23,20.4
ID:YP_009505761.1,ID:YP_003587861.1,21.622,37,29,0,9,45,31,67,0.32,20.4
ID:YP_009505761.1,ID:YP_003587856.1,31.818,22,15,0,24,45,56,77,0.79,19.2
ID:YP_009505761.1,ID:YP_003587866.1,31.818,22,13,1,17,38,11,30,0.79,18.9
ID:YP_009505761.1,ID:YP_003587886.1,33.333,27,17,1,24,50,20,45,1,18.9
ID:YP_009505761.1,ID:YP_009505728.1,21.739,23,18,0,16,38,10,32,1.1,18.5
ID:YP_009505761.1,ID:YP_003587854.1,20,30,24,0,16,45,10,39,2.1,17.7
ID:YP_009505761.1,ID:YP_003587877.1,30.252,119,59,8,16,118,10,120,6.3,16.5
ID:YP_009505761.1,ID:YP_009505711.1,22.951,61,39,3,24,76,58,118,7.6,16.2
ID:YP_009505765.1,ID:YP_009505765.1,100,126,0,0,1,126,1,126,9.36e-97,265
ID:YP_009505765.1,ID:YP_003587904.1,51.163,129,55,3,1,126,1,124,1.33e-40,123
ID:YP_009505765.1,ID:YP_009505793.1,58.182,110,38,2,1,103,1,109,5.78e-40,121
ID:YP_009505765.1,ID:YP_009505761.1,56.566,99,35,1,1,91,1,99,2.94e-39,119
ID:YP_009505765.1,ID:YP_238294.1,43.651,126,68,1,1,126,1,123,1.48e-37,115
ID:YP_009505765.1,ID:YP_001109583.1,43.651,126,68,1,1,126,1,123,2.81e-37,114
ID:YP_009505765.1,ID:YP_009505752.1,47.059,119,58,2,8,126,3,116,1.75e-35,109
ID:YP_009505765.1,ID:YP_009505757.1,52.128,94,43,1,4,95,7,100,2.05e-34,107
ID:YP_009505765.1,ID:YP_009505781.1,43.651,126,69,2,1,126,1,124,2.8e-34,107
ID:YP_009505765.1,ID:YP_238297.1,47.581,124,57,3,4,125,2,119,1.42e-32,102
ID:YP_009505765.1,ID:YP_009505789.1,60,75,30,0,1,75,1,75,1.94e-32,102
ID:YP_009505765.1,ID:YP_009505769.1,50.562,89,44,0,1,89,1,89,2.63e-32,102
ID:YP_009505765.1,ID:YP_009505785.1,49,100,44,3,9,103,4,101,3.59e-27,88.6
ID:YP_009505765.1,ID:YP_009505750.1,51.316,76,36,1,9,84,4,78,6.57e-25,82.8
ID:YP_009505765.1,ID:YP_009505777.1,48.684,76,38,1,9,84,4,78,3.11e-23,79
ID:YP_009505765.1,ID:YP_009505773.1,43.529,85,46,2,8,91,6,89,8.7e-22,75.1
ID:YP_009505765.1,ID:YP_003587840.1,27.434,113,61,4,10,120,3,96,1.5e-9,42.7
ID:YP_009505765.1,ID:YP_003587892.1,34.783,46,30,0,10,55,5,50,2.34e-8,39.7
ID:YP_009505765.1,ID:YP_003587889.1,30.275,109,63,4,9,117,5,100,6.01e-7,36.2
ID:YP_009505765.1,ID:YP_003587872.1,34.211,38,25,0,8,45,3,40,6.65e-7,36.6
ID:YP_009505765.1,ID:YP_003587895.1,31.707,41,28,0,10,50,5,45,1.99e-6,34.3
ID:YP_009505765.1,ID:YP_003587848.1,27.5,40,29,0,8,47,2,41,1.27e-5,32.7
ID:YP_009505765.1,ID:YP_003587825.1,31.707,41,28,0,10,50,5,45,1.8e-5,32
ID:YP_009505765.1,ID:YP_003587852.1,25,40,30,0,8,47,2,41,1.93e-5,32.3
ID:YP_009505765.1,ID:YP_009268641.1,29.545,44,30,1,6,49,2,44,2.36e-5,32
ID:YP_009505765.1,ID:YP_003587915.1,23.423,111,55,3,8,118,3,83,4.75e-5,30.8
ID:YP_009505765.1,ID:YP_009109709.1,27.957,93,48,3,12,104,7,80,9.01e-5,30
ID:YP_009505765.1,ID:YP_009126946.1,33.333,27,18,0,21,47,36,62,1.38e-4,30
ID:YP_009505765.1,ID:YP_003587883.1,26.19,42,31,0,8,49,2,43,1.51e-4,29.3
ID:YP_009505765.1,ID:YP_009129290.1,24.324,37,28,0,9,45,25,61,1.51e-4,30
ID:YP_009505765.1,ID:YP_009505733.1,34.286,35,22,1,12,46,8,41,1.64e-4,29.3
ID:YP_009505765.1,ID:YP_003587866.1,27.027,37,27,0,9,45,1,37,2.73e-4,28.9
ID:YP_009505765.1,ID:YP_003587908.1,27.778,36,26,0,10,45,3,38,2.97e-4,28.9
ID:YP_009505765.1,ID:YP_009505716.1,29.63,27,19,0,19,45,40,66,6.29e-4,28.1
ID:YP_009505765.1,ID:YP_009505728.1,28.947,38,27,0,8,45,2,39,8.3e-4,27.7
ID:YP_009505765.1,ID:YP_009126950.1,26.829,41,28,1,11,49,37,77,0.001,27.3
ID:YP_009505765.1,ID:YP_009505730.1,27.778,36,26,0,10,45,3,38,0.001,26.9
ID:YP_009505765.1,ID:YP_003587886.1,23.077,39,30,0,7,45,3,41,0.003,26.2
ID:YP_009505765.1,ID:YP_003587910.1,27.907,43,30,1,8,50,2,43,0.003,25.8
ID:YP_009505765.1,ID:YP_003587861.1,23.684,38,29,0,8,45,30,67,0.004,25.8
ID:YP_009505765.1,ID:YP_009505714.1,24.39,41,30,1,5,45,36,75,0.004,25.8
ID:YP_009505765.1,ID:YP_009126945.1,24.324,37,28,0,9,45,29,65,0.005,25.8
ID:YP_009505765.1,ID:YP_003587854.1,29.73,37,25,1,9,45,4,39,0.006,25.4
ID:YP_009505765.1,ID:YP_009505737.1,21.053,38,30,0,10,47,3,40,0.007,25
ID:YP_009505765.1,ID:YP_009505740.1,20,70,52,2,8,77,3,68,0.008,24.6
ID:YP_009505765.1,ID:YP_003587897.1,30,40,27,1,6,45,25,63,0.009,25
ID:YP_009505765.1,ID:YP_007518449.1,26.415,53,36,1,9,58,2,54,0.009,24.6
ID:YP_009505765.1,ID:YP_009505722.1,26.596,94,61,3,16,107,37,124,0.014,24.3
ID:YP_009505765.1,ID:YP_003587877.1,26.471,34,25,0,12,45,6,39,0.018,23.9
ID:YP_009505765.1,ID:YP_009505711.1,29.091,55,34,3,5,55,40,93,0.018,23.9
ID:YP_009505765.1,ID:YP_009505720.1,16.667,42,35,0,8,49,2,43,0.019,23.9
ID:YP_009505765.1,ID:YP_003587870.1,21.978,91,59,2,12,102,6,84,0.021,23.5
ID:YP_009505765.1,ID:YP_004021042.1,26.667,45,31,1,8,50,2,46,0.027,23.5
ID:YP_009505765.1,ID:YP_009256214.1,22.222,36,28,0,10,45,3,38,0.047,22.3
ID:YP_009505765.1,ID:NP_054655.1,31.034,29,20,0,10,38,9,37,0.053,22.3
ID:YP_009505765.1,ID:YP_003587827.1,33.333,39,23,2,12,48,38,75,0.12,21.6
ID:YP_009505765.1,ID:YP_003587913.1,32,25,17,0,21,45,41,65,0.16,21.2
ID:YP_009505765.1,ID:YP_009505724.1,29.412,34,23,1,12,45,6,38,0.27,20.4
ID:YP_009505765.1,ID:YP_003587856.1,22.222,36,28,0,10,45,42,77,0.3,20.4
ID:YP_009505769.1,ID:YP_009505769.1,100,122,0,0,1,122,1,122,9.04e-93,254
ID:YP_009505769.1,ID:YP_238294.1,54.839,124,44,2,1,116,1,120,1.26e-45,135
ID:YP_009505769.1,ID:YP_003587904.1,51.22,123,54,1,1,117,1,123,1.91e-44,132
ID:YP_009505769.1,ID:YP_001109583.1,54.762,126,44,3,1,118,1,121,4.83e-43,129
ID:YP_009505769.1,ID:YP_009505793.1,60,100,39,1,1,99,1,100,2.02e-41,125
ID:YP_009505769.1,ID:YP_009505757.1,59.375,96,35,1,4,99,7,98,4.16e-41,124
ID:YP_009505769.1,ID:YP_009505781.1,48,125,61,3,1,122,1,124,7.85e-37,113
ID:YP_009505769.1,ID:YP_238297.1,54.701,117,50,2,4,117,2,118,8.13e-36,110
ID:YP_009505769.1,ID:YP_009505761.1,53.191,94,44,0,1,94,1,94,1.41e-35,110
ID:YP_009505769.1,ID:YP_009505789.1,61.333,75,29,0,1,75,1,75,2.07e-33,104
ID:YP_009505769.1,ID:YP_009505765.1,50.562,89,44,0,1,89,1,89,6.82e-33,103
ID:YP_009505769.1,ID:YP_009505750.1,57.317,82,34,1,9,90,4,84,4.07e-31,98.6
ID:YP_009505769.1,ID:YP_009505777.1,56.098,82,35,1,9,90,4,84,4.79e-30,95.9
ID:YP_009505769.1,ID:YP_009505785.1,48.333,120,50,3,9,122,4,117,7.9e-29,92.8
ID:YP_009505769.1,ID:YP_009505752.1,47.321,112,52,4,9,115,4,113,8.95e-29,92.8
ID:YP_009505769.1,ID:YP_009505773.1,42.308,78,44,1,8,84,6,83,6.4e-20,70.1
ID:YP_009505769.1,ID:YP_003587892.1,28.571,105,56,2,11,115,6,91,8.33e-11,46.2
ID:YP_009505769.1,ID:YP_009109709.1,36.62,71,41,1,10,80,5,71,8.58e-10,43.5
ID:YP_009505769.1,ID:YP_009109709.1,42.857,14,8,0,7,20,58,71,9.5,15.8
ID:YP_009505769.1,ID:YP_003587825.1,38.462,39,24,0,12,50,7,45,9.99e-9,40.4
ID:YP_009505769.1,ID:YP_003587895.1,39.024,41,25,0,10,50,5,45,2.17e-8,39.7
ID:YP_009505769.1,ID:YP_003587895.1,25,24,18,0,55,78,13,36,2.2,17.7
ID:YP_009505769.1,ID:YP_003587889.1,36.585,41,26,0,9,49,5,45,7.81e-8,38.5
ID:YP_009505769.1,ID:YP_009256214.1,25.352,71,37,1,10,80,3,57,1.14e-6,35
ID:YP_009505769.1,ID:YP_003587915.1,23.762,101,55,2,9,109,4,82,1.16e-6,35
ID:YP_009505769.1,ID:YP_009505733.1,36.585,41,25,1,6,46,2,41,2.7e-6,34.3
ID:YP_009505769.1,ID:YP_009268641.1,26.168,107,63,4,12,109,7,106,2.83e-6,34.3
ID:YP_009505769.1,ID:YP_003587883.1,35.897,39,25,0,11,49,5,43,6.3e-6,32.7
ID:YP_009505769.1,ID:YP_009505740.1,30.769,78,37,3,24,100,19,80,8.74e-6,32.7
ID:YP_009505769.1,ID:YP_009126950.1,38.462,26,16,0,24,49,52,77,1.01e-5,33.1
ID:YP_009505769.1,ID:YP_009126950.1,54.545,11,5,0,68,78,17,27,3.6,16.9
ID:YP_009505769.1,ID:YP_009129290.1,32.432,37,25,0,9,45,25,61,1.16e-5,33.1
ID:YP_009505769.1,ID:YP_009505737.1,32.5,40,26,1,11,50,4,42,1.88e-5,32
ID:YP_009505769.1,ID:YP_007518449.1,29.787,47,30,1,9,52,2,48,5.45e-5,30.4
ID:YP_009505769.1,ID:YP_007518449.1,31.25,32,21,1,68,99,24,54,4.7,16.5
ID:YP_009505769.1,ID:YP_003587872.1,31.429,35,24,0,11,45,6,40,7.61e-5,30.4
ID:YP_009505769.1,ID:YP_003587910.1,29.63,27,19,0,24,50,17,43,1.2e-4,29.6
ID:YP_009505769.1,ID:YP_003587877.1,28.455,123,66,6,7,111,2,120,2.38e-4,29.3
ID:YP_009505769.1,ID:NP_054655.1,31.579,38,26,0,12,49,11,48,3.23e-4,28.5
ID:YP_009505769.1,ID:YP_003587848.1,35.135,37,24,0,11,47,5,41,3.56e-4,28.5
ID:YP_009505769.1,ID:YP_003587870.1,28.205,39,28,0,12,50,6,44,4.13e-4,28.1
ID:YP_009505769.1,ID:YP_003587908.1,31.429,35,24,0,11,45,4,38,7.17e-4,27.7
ID:YP_009505769.1,ID:YP_009505730.1,28.571,35,25,0,11,45,4,38,0.001,26.9
ID:YP_009505769.1,ID:YP_009505730.1,50,12,6,0,51,62,5,16,5.8,16.5
ID:YP_009505769.1,ID:YP_003587840.1,26.667,105,64,4,11,113,4,97,0.001,26.6
ID:YP_009505769.1,ID:YP_009505716.1,40.909,22,13,0,24,45,45,66,0.002,26.9
ID:YP_009505769.1,ID:YP_009126946.1,37.5,24,15,0,24,47,39,62,0.002,26.9
ID:YP_009505769.1,ID:YP_009126945.1,29.73,37,26,0,9,45,29,65,0.007,25
