1,Acheta-domestica-densovirus_taxid_185639.gbk,ID:YP_227599.1 |[Acheta domestica densovirus]||Acheta-domestica-densovirus_taxid_185639.gbk|Putative nonstructur..|642|NC_004290(5234):129-770:1 ^GeneID:5075922^ Acheta domesticus densovirus, complete genome.|neighbours:start(),ID:YP_227600.1(1)|neighbour_genes:start(),Putative nonstructur..|
70,Bombyx-mori-densovirus-1_taxid_46253.gbk,ID:NP_542611.1 |[Bombyx mori densovirus 1]||Bombyx-mori-densovirus-1_taxid_46253.gbk|capsid protein VP|2019|NC_003346(5076):2712-4730:1 ^GeneID:929647^ Bombyx mori densovirus 1, complete genome.|neighbours:ID:NP_542610.1(1),end()|neighbour_genes:NS2,end()|
71,Bombyx-mori-densovirus-5_taxid_125788.gbk,ID:NP_694834.1 |[Bombyx mori densovirus 5]||Bombyx-mori-densovirus-5_taxid_125788.gbk|orf1|2265|NC_004287(5078):345-2609:1 ^GeneID:955427^ Bombyx mori densovirus 5, complete genome.|neighbours:start(),ID:NP_694835.1(1)|neighbour_genes:start(),orf3|
72,Bombyx-mori-densovirus-5_taxid_125788.gbk,ID:NP_694835.1 |[Bombyx mori densovirus 5]||Bombyx-mori-densovirus-5_taxid_125788.gbk|orf3|1356|NC_004287(5078):478-1833:1 ^GeneID:955426^ Bombyx mori densovirus 5, complete genome.|neighbours:ID:NP_694834.1(1),ID:NP_694836.1(-1)|neighbour_genes:orf1,orf4|
73,Bombyx-mori-densovirus-5_taxid_125788.gbk,ID:NP_694836.1 |[Bombyx mori densovirus 5]||Bombyx-mori-densovirus-5_taxid_125788.gbk|orf4|492|NC_004287(5078):1011-1502:-1 ^GeneID:955425^ Bombyx mori densovirus 5, complete genome.|neighbours:ID:NP_694835.1(1),ID:NP_694837.1(1)|neighbour_genes:orf3,orf2|
74,Bombyx-mori-densovirus-5_taxid_125788.gbk,ID:NP_694837.1 |[Bombyx mori densovirus 5]||Bombyx-mori-densovirus-5_taxid_125788.gbk|orf2|2019|NC_004287(5078):2713-4731:1 ^GeneID:955428^ Bombyx mori densovirus 5, complete genome.|neighbours:ID:NP_694836.1(-1),end()|neighbour_genes:orf4,end()|
75,Bosavirus-MS-2016a_taxid_1917013.gbk,ID:YP_009325417.2 |[Bosavirus MS-2016a]||Bosavirus-MS-2016a_taxid_1917013.gbk|nonstructural protei..|1767|NC_031959(5371):145-1911:1 ^GeneID:34443307^ Bosavirus MS-2016a, complete genome.|neighbours:start(),ID:YP_009325418.3(1)|neighbour_genes:start(),structural protein|
76,Bosavirus-MS-2016a_taxid_1917013.gbk,ID:YP_009325418.3 |[Bosavirus MS-2016a]||Bosavirus-MS-2016a_taxid_1917013.gbk|structural protein|3108|NC_031959(5371):2135-5242:1 ^GeneID:34443306^ Bosavirus MS-2016a, complete genome.|neighbours:ID:YP_009325417.2(1),end()|neighbour_genes:nonstructural protei..,end()|
77,Bovine-adeno-associated-virus_taxid_256548.gbk,ID:YP_024970.1 |[Bovine adeno-associated virus]||Bovine-adeno-associated-virus_taxid_256548.gbk|rep|1833|NC_005889(4693):368-2200:1 ^GeneID:2845924^ Bovine adeno-associated virus, complete genome.|neighbours:start(),ID:YP_024971.1(1)|neighbour_genes:start(),cap|
78,Bovine-adeno-associated-virus_taxid_256548.gbk,ID:YP_024971.1 |[Bovine adeno-associated virus]||Bovine-adeno-associated-virus_taxid_256548.gbk|cap|2211|NC_005889(4693):2216-4426:1 ^GeneID:2845923^ Bovine adeno-associated virus, complete genome.|neighbours:ID:YP_024970.1(1),end()|neighbour_genes:rep,end()|
79,Bovine-hokovirus-1_taxid_494651.gbk,ID:YP_009508196.1 |[Bovine hokovirus 1]|HK1|Bovine-hokovirus-1_taxid_494651.gbk|NS1|1959|NC_038898(5105):202-2160:1 ^GeneID:37619522^ Bovine hokovirus strain HK1 non-structural protein (NS1), minor structural protein (VP1), and major structural protein (VP2) genes, complete cds.|neighbours:start(),ID:YP_009508197.1(1)|neighbour_genes:start(),VP1|
80,Bovine-hokovirus-1_taxid_494651.gbk,ID:YP_009508197.1 |[Bovine hokovirus 1]|HK1|Bovine-hokovirus-1_taxid_494651.gbk|VP1|2796|NC_038898(5105):2274-5069:1 ^GeneID:37619520^ Bovine hokovirus strain HK1 non-structural protein (NS1), minor structural protein (VP1), and major structural protein (VP2) genes, complete cds.|neighbours:ID:YP_009508196.1(1),ID:YP_009508198.1(1)|neighbour_genes:NS1,VP2|
81,Bovine-hokovirus-1_taxid_494651.gbk,ID:YP_009508198.1 |[Bovine hokovirus 1]|HK1|Bovine-hokovirus-1_taxid_494651.gbk|VP2|1662|NC_038898(5105):3408-5069:1 ^GeneID:37619521^ Bovine hokovirus strain HK1 non-structural protein (NS1), minor structural protein (VP1), and major structural protein (VP2) genes, complete cds.|neighbours:ID:YP_009508197.1(1),end()|neighbour_genes:VP1,end()|
82,Bovine-parvovirus-1_taxid_365609.gbk,ID:YP_009508180.1 |[Bovine parvovirus-1]|Abinanti|Bovine-parvovirus-1_taxid_365609.gbk|NS-1|2583|NC_038895(5515):336-2918:1 ^GeneID:37619505^ Bovine parvovirus-1 strain Abinanti, complete genome.|neighbours:start(),ID:YP_009508181.1(1)|neighbour_genes:start(),NS-2|
83,Bovine-parvovirus-1_taxid_365609.gbk,ID:YP_009508181.1 |[Bovine parvovirus-1]|Abinanti|Bovine-parvovirus-1_taxid_365609.gbk|NS-2|1734|NC_038895(5515):1185-2918:1 ^GeneID:37619501^ Bovine parvovirus-1 strain Abinanti, complete genome.|neighbours:ID:YP_009508180.1(1),ID:YP_009508182.1(1)|neighbour_genes:NS-1,NP|
84,Bovine-parvovirus-1_taxid_365609.gbk,ID:YP_009508182.1 |[Bovine parvovirus-1]|Abinanti|Bovine-parvovirus-1_taxid_365609.gbk|NP|642|NC_038895(5515):2659-3300:1 ^GeneID:37619502^ Bovine parvovirus-1 strain Abinanti, complete genome.|neighbours:ID:YP_009508181.1(1),ID:YP_009508183.1(1)|neighbour_genes:NS-2,VP1|
85,Bovine-parvovirus-1_taxid_365609.gbk,ID:YP_009508183.1 |[Bovine parvovirus-1]|Abinanti|Bovine-parvovirus-1_taxid_365609.gbk|VP1|2022|NC_038895(5515):3284-5305:1 ^GeneID:37619503^ Bovine parvovirus-1 strain Abinanti, complete genome.|neighbours:ID:YP_009508182.1(1),ID:YP_009508184.1(1)|neighbour_genes:NP,VP2|
86,Bovine-parvovirus-1_taxid_365609.gbk,ID:YP_009508184.1 |[Bovine parvovirus-1]|Abinanti|Bovine-parvovirus-1_taxid_365609.gbk|VP2|1611|NC_038895(5515):3695-5305:1 ^GeneID:37619504^ Bovine parvovirus-1 strain Abinanti, complete genome.|neighbours:ID:YP_009508183.1(1),end()|neighbour_genes:VP1,end()|
87,Bovine-parvovirus-3_taxid_172297.gbk,ID:YP_009465713.1 |[Bovine parvovirus 3]||Bovine-parvovirus-3_taxid_172297.gbk|nonstructural protei..|1956|NC_037053(5100):26-1981:1 ^GeneID:35996796^ Bovine parvovirus 3 isolate ujs1794 nonstructural protein and structural protein genes, complete cds.|neighbours:start(),ID:YP_009465714.1(1)|neighbour_genes:start(),structural protein|
88,Bovine-parvovirus-3_taxid_172297.gbk,ID:YP_009465714.1 |[Bovine parvovirus 3]||Bovine-parvovirus-3_taxid_172297.gbk|structural protein|2844|NC_037053(5100):1984-4827:1 ^GeneID:35996795^ Bovine parvovirus 3 isolate ujs1794 nonstructural protein and structural protein genes, complete cds.|neighbours:ID:YP_009465713.1(1),end()|neighbour_genes:nonstructural protei..,end()|
89,Bufavirus-3_taxid_1391667.gbk,ID:YP_009058894.1 |[Bufavirus-3]|BTN-63|Bufavirus-3_taxid_1391667.gbk|NS1|2022|NC_024888(4733):1-2022:1 ^GeneID:20357429^ Bufavirus-3 genes for NS1, putative VP1, hypothetical protein, VP2, complete cds, strain: BTN-63.|neighbours:start(),ID:YP_009058895.1(1)|neighbour_genes:start(),putative VP1|
90,Bufavirus-3_taxid_1391667.gbk,ID:YP_009058895.1 |[Bufavirus-3]|BTN-63|Bufavirus-3_taxid_1391667.gbk|putative VP1|2133|NC_024888(4733):2009-4509:1 ^GeneID:20357426^ |neighbours:ID:YP_009058894.1(1),ID:YP_009058896.1(1)|neighbour_genes:NS1,hypothetical protein|
91,Bufavirus-3_taxid_1391667.gbk,ID:YP_009058896.1 |[Bufavirus-3]|BTN-63|Bufavirus-3_taxid_1391667.gbk|hypothetical protein|393|NC_024888(4733):2009-2401:1 ^GeneID:20357427^ Bufavirus-3 genes for NS1, putative VP1, hypothetical protein, VP2, complete cds, strain: BTN-63.|neighbours:ID:YP_009058895.1(1),ID:YP_009058897.1(1)|neighbour_genes:putative VP1,VP2|
92,Bufavirus-3_taxid_1391667.gbk,ID:YP_009058897.1 |[Bufavirus-3]|BTN-63|Bufavirus-3_taxid_1391667.gbk|VP2|1719|NC_024888(4733):2791-4509:1 ^GeneID:20357428^ Bufavirus-3 genes for NS1, putative VP1, hypothetical protein, VP2, complete cds, strain: BTN-63.|neighbours:ID:YP_009058896.1(1),end()|neighbour_genes:hypothetical protein,end()|
93,California-sea-lion-bocavirus-1_taxid_1073959.gbk,ID:YP_009507350.1 |[California sea lion bocavirus 1]||California-sea-lion-bocavirus-1_taxid_1073959.gbk|NS1|2382|NC_038535(5263):258-2639:1 ^GeneID:37618323^ California sea lion bocavirus 1 isolate 1153 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:start(),ID:YP_009507351.1(1)|neighbour_genes:start(),NP|
94,California-sea-lion-bocavirus-1_taxid_1073959.gbk,ID:YP_009507351.1 |[California sea lion bocavirus 1]||California-sea-lion-bocavirus-1_taxid_1073959.gbk|NP|582|NC_038535(5263):2443-3024:1 ^GeneID:37618320^ California sea lion bocavirus 1 isolate 1153 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507350.1(1),ID:YP_009507352.1(1)|neighbour_genes:NS1,VP1|
95,California-sea-lion-bocavirus-1_taxid_1073959.gbk,ID:YP_009507352.1 |[California sea lion bocavirus 1]||California-sea-lion-bocavirus-1_taxid_1073959.gbk|VP1|2160|NC_038535(5263):3008-5167:1 ^GeneID:37618321^ California sea lion bocavirus 1 isolate 1153 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507351.1(1),ID:YP_009507353.1(1)|neighbour_genes:NP,VP2|
96,California-sea-lion-bocavirus-1_taxid_1073959.gbk,ID:YP_009507353.1 |[California sea lion bocavirus 1]||California-sea-lion-bocavirus-1_taxid_1073959.gbk|VP2|1746|NC_038535(5263):3422-5167:1 ^GeneID:37618322^ California sea lion bocavirus 1 isolate 1153 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507352.1(1),end()|neighbour_genes:VP1,end()|
97,California-sea-lion-bocavirus-3_taxid_1073961.gbk,ID:YP_009507354.1 |[California sea lion bocavirus 3]||California-sea-lion-bocavirus-3_taxid_1073961.gbk|NS1|2409|NC_038536(5439):279-2687:1 ^GeneID:37618328^ California sea lion bocavirus 3 isolate 9805 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:start(),ID:YP_009507355.1(1)|neighbour_genes:start(),NP|
98,California-sea-lion-bocavirus-3_taxid_1073961.gbk,ID:YP_009507355.1 |[California sea lion bocavirus 3]||California-sea-lion-bocavirus-3_taxid_1073961.gbk|NP|582|NC_038536(5439):2473-3054:1 ^GeneID:37618325^ California sea lion bocavirus 3 isolate 9805 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507354.1(1),ID:YP_009507356.1(1)|neighbour_genes:NS1,VP1|
99,California-sea-lion-bocavirus-3_taxid_1073961.gbk,ID:YP_009507356.1 |[California sea lion bocavirus 3]||California-sea-lion-bocavirus-3_taxid_1073961.gbk|VP1|2160|NC_038536(5439):3038-5197:1 ^GeneID:37618326^ California sea lion bocavirus 3 isolate 9805 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507355.1(1),ID:YP_009507357.1(1)|neighbour_genes:NP,VP2|
100,California-sea-lion-bocavirus-3_taxid_1073961.gbk,ID:YP_009507357.1 |[California sea lion bocavirus 3]||California-sea-lion-bocavirus-3_taxid_1073961.gbk|VP2|1746|NC_038536(5439):3452-5197:1 ^GeneID:37618327^ California sea lion bocavirus 3 isolate 9805 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507356.1(1),end()|neighbour_genes:VP1,end()|
101,Canine-bocavirus-1_taxid_1511885.gbk,ID:YP_007518454.1 |[Canine bocavirus 1]||Canine-bocavirus-1_taxid_1511885.gbk|NS1|1947|NC_020499(5413):306-2252:1 ^GeneID:14757612^ Canine bocavirus 1 isolate Con-161, complete genome.|neighbours:start(),ID:YP_007518455.1(1)|neighbour_genes:start(),NP1|
102,Canine-bocavirus-1_taxid_1511885.gbk,ID:YP_007518455.1 |[Canine bocavirus 1]||Canine-bocavirus-1_taxid_1511885.gbk|NP1|588|NC_020499(5413):2454-3041:1 ^GeneID:14757609^ Canine bocavirus 1 isolate Con-161, complete genome.|neighbours:ID:YP_007518454.1(1),ID:YP_007518456.1(1)|neighbour_genes:NS1,VP1|
103,Canine-bocavirus-1_taxid_1511885.gbk,ID:YP_007518456.1 |[Canine bocavirus 1]||Canine-bocavirus-1_taxid_1511885.gbk|VP1|2139|NC_020499(5413):3025-5163:1 ^GeneID:14757610^ Canine bocavirus 1 isolate Con-161, complete genome.|neighbours:ID:YP_007518455.1(1),ID:YP_007518457.1(1)|neighbour_genes:NP1,VP2|
104,Canine-bocavirus-1_taxid_1511885.gbk,ID:YP_007518457.1 |[Canine bocavirus 1]||Canine-bocavirus-1_taxid_1511885.gbk|VP2|1725|NC_020499(5413):3439-5163:1 ^GeneID:14757611^ Canine bocavirus 1 isolate Con-161, complete genome.|neighbours:ID:YP_007518456.1(1),end()|neighbour_genes:VP1,end()|
105,Canine-minute-virus_taxid_329639.gbk,ID:NP_758521.1 |[Canine minute virus]||Canine-minute-virus_taxid_329639.gbk|non structural prote..|2151|NC_004442(5097):429-2579:1 ^GeneID:956024^ Canine minute virus, complete genome.|neighbours:start(),ID:NP_758522.1(1)|neighbour_genes:start(),NP1|
106,Canine-minute-virus_taxid_329639.gbk,ID:NP_758522.1 |[Canine minute virus]||Canine-minute-virus_taxid_329639.gbk|NP1|561|NC_004442(5097):2389-2949:1 ^GeneID:956021^ Canine minute virus, complete genome.|neighbours:ID:NP_758521.1(1),ID:NP_758523.1(1)|neighbour_genes:non structural prote..,virus protein 1|
107,Canine-minute-virus_taxid_329639.gbk,ID:NP_758523.1 |[Canine minute virus]||Canine-minute-virus_taxid_329639.gbk|virus protein 1|2112|NC_004442(5097):2933-5044:1 ^GeneID:956022^ Canine minute virus, complete genome.|neighbours:ID:NP_758522.1(1),ID:NP_758524.1(1)|neighbour_genes:NP1,virus protein 2|
108,Canine-minute-virus_taxid_329639.gbk,ID:NP_758524.1 |[Canine minute virus]||Canine-minute-virus_taxid_329639.gbk|virus protein 2|1716|NC_004442(5097):3329-5044:1 ^GeneID:956023^ Canine minute virus, complete genome.|neighbours:ID:NP_758523.1(1),end()|neighbour_genes:virus protein 1,end()|
109,Canine-parvovirus_taxid_10788.gbk,ID:NP_041399.1 |[Canine parvovirus]|CPV-N|Canine-parvovirus_taxid_10788.gbk|polyprotein|2007|NC_001539(5323):272-2278:1 ^GeneID:1724588^ Canine parvovirus, complete genome.|neighbours:start(),ID:NP_041400.1(1)|neighbour_genes:start(),polyprotein|
110,Canine-parvovirus_taxid_10788.gbk,ID:NP_041400.1 |[Canine parvovirus]|CPV-N|Canine-parvovirus_taxid_10788.gbk|polyprotein|2256|NC_001539(5323):2285-4540:1 ^GeneID:1724587^ Canine parvovirus, complete genome.|neighbours:ID:NP_041399.1(1),ID:NP_041401.1(1)|neighbour_genes:polyprotein,hypothetical protein|
111,Canine-parvovirus_taxid_10788.gbk,ID:NP_041401.1 |[Canine parvovirus]|CPV-N|Canine-parvovirus_taxid_10788.gbk|hypothetical protein|204|NC_001539(5323):5110-5313:1 ^GeneID:1724589^ Canine parvovirus, complete genome.|neighbours:ID:NP_041400.1(1),end()|neighbour_genes:polyprotein,end()|
112,Casphalia-extranea-densovirus_taxid_180586.gbk,ID:NP_694838.1 |[Casphalia extranea densovirus]||Casphalia-extranea-densovirus_taxid_180586.gbk|NS1|2262|NC_004288(5002):354-2615:1 ^GeneID:955436^ Casphalia extranea densovirus, complete genome.|neighbours:start(),ID:NP_694839.1(1)|neighbour_genes:start(),NS2|
113,Casphalia-extranea-densovirus_taxid_180586.gbk,ID:NP_694839.1 |[Casphalia extranea densovirus]||Casphalia-extranea-densovirus_taxid_180586.gbk|NS2|1359|NC_004288(5002):481-1839:1 ^GeneID:955435^ Casphalia extranea densovirus, complete genome.|neighbours:ID:NP_694838.1(1),ID:NP_694840.1(1)|neighbour_genes:NS1,VP|
114,Casphalia-extranea-densovirus_taxid_180586.gbk,ID:NP_694840.1 |[Casphalia extranea densovirus]||Casphalia-extranea-densovirus_taxid_180586.gbk|VP|2037|NC_004288(5002):2674-4710:1 ^GeneID:955437^ Casphalia extranea densovirus, complete genome.|neighbours:ID:NP_694839.1(1),end()|neighbour_genes:NS2,end()|
115,Chicken-parvovirus-ABU-P1_taxid_717641.gbk,ID:YP_009046818.1 |[Chicken parvovirus ABU-P1]|ABU-P1|Chicken-parvovirus-ABU-P1_taxid_717641.gbk|NS1|2085|NC_024452(5257):411-2495:1 ^GeneID:19738573^ Chicken parvovirus ABU-P1, complete genome.|neighbours:start(),ID:YP_009046819.1(1)|neighbour_genes:start(),NP1|
116,Chicken-parvovirus-ABU-P1_taxid_717641.gbk,ID:YP_009046819.1 |[Chicken parvovirus ABU-P1]|ABU-P1|Chicken-parvovirus-ABU-P1_taxid_717641.gbk|NP1|306|NC_024452(5257):2696-3001:1 ^GeneID:19738570^ Chicken parvovirus ABU-P1, complete genome.|neighbours:ID:YP_009046818.1(1),ID:YP_009046820.1(1)|neighbour_genes:NS1,VP1|
117,Chicken-parvovirus-ABU-P1_taxid_717641.gbk,ID:YP_009046820.1 |[Chicken parvovirus ABU-P1]|ABU-P1|Chicken-parvovirus-ABU-P1_taxid_717641.gbk|VP1|2028|NC_024452(5257):2998-5025:1 ^GeneID:19738571^ Chicken parvovirus ABU-P1, complete genome.|neighbours:ID:YP_009046819.1(1),ID:YP_009046821.1(1)|neighbour_genes:NP1,VP2|
118,Chicken-parvovirus-ABU-P1_taxid_717641.gbk,ID:YP_009046821.1 |[Chicken parvovirus ABU-P1]|ABU-P1|Chicken-parvovirus-ABU-P1_taxid_717641.gbk|VP2|1611|NC_024452(5257):3415-5025:1 ^GeneID:19738572^ Chicken parvovirus ABU-P1, complete genome.|neighbours:ID:YP_009046820.1(1),end()|neighbour_genes:VP1,end()|
119,Chipmunk-parvovirus_taxid_56820.gbk,ID:YP_009507375.1 |[Chipmunk parvovirus]||Chipmunk-parvovirus_taxid_56820.gbk|NS1|2136|NC_038543(5205):306-2441:1 ^GeneID:37618356^ Chipmunk parvovirus NS1, NS2, VP1, and VP2 genes, complete cds.|neighbours:start(),ID:YP_009507376.1(1)|neighbour_genes:start(),NS2|
120,Chipmunk-parvovirus_taxid_56820.gbk,ID:YP_009507376.1 |[Chipmunk parvovirus]||Chipmunk-parvovirus_taxid_56820.gbk|NS2|432|NC_038543(5205):1864-2295:1 ^GeneID:37618353^ Chipmunk parvovirus NS1, NS2, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507375.1(1),ID:YP_009507377.1(1)|neighbour_genes:NS1,VP1|
121,Chipmunk-parvovirus_taxid_56820.gbk,ID:YP_009507377.1 |[Chipmunk parvovirus]||Chipmunk-parvovirus_taxid_56820.gbk|VP1|2490|NC_038543(5205):2619-5108:1 ^GeneID:37618354^ Chipmunk parvovirus NS1, NS2, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507376.1(1),ID:YP_009507378.1(1)|neighbour_genes:NS2,VP2|
122,Chipmunk-parvovirus_taxid_56820.gbk,ID:YP_009507378.1 |[Chipmunk parvovirus]||Chipmunk-parvovirus_taxid_56820.gbk|VP2|1677|NC_038543(5205):3432-5108:1 ^GeneID:37618355^ Chipmunk parvovirus NS1, NS2, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507377.1(1),end()|neighbour_genes:VP1,end()|
123,Danaus-plexippus-plexippus-iteravirus_taxid_1469956.gbk,ID:YP_009021036.1 |[Danaus plexippus plexippus iteravirus]||Danaus-plexippus-plexippus-iteravirus_taxid_1469956.gbk|Rep|2259|NC_023842(5006):360-2618:1 ^GeneID:18937717^ Danaus plexippus plexippus iteravirus isolate Granby, complete genome.|neighbours:start(),ID:YP_009021037.1(1)|neighbour_genes:start(),NS2|
124,Danaus-plexippus-plexippus-iteravirus_taxid_1469956.gbk,ID:YP_009021037.1 |[Danaus plexippus plexippus iteravirus]||Danaus-plexippus-plexippus-iteravirus_taxid_1469956.gbk|NS2|1356|NC_023842(5006):487-1842:1 ^GeneID:18937715^ Danaus plexippus plexippus iteravirus isolate Granby, complete genome.|neighbours:ID:YP_009021036.1(1),ID:YP_009021038.1(1)|neighbour_genes:Rep,cap|
125,Danaus-plexippus-plexippus-iteravirus_taxid_1469956.gbk,ID:YP_009021038.1 |[Danaus plexippus plexippus iteravirus]||Danaus-plexippus-plexippus-iteravirus_taxid_1469956.gbk|cap|2034|NC_023842(5006):2677-4710:1 ^GeneID:18937716^ Danaus plexippus plexippus iteravirus isolate Granby, complete genome.|neighbours:ID:YP_009021037.1(1),end()|neighbour_genes:NS2,end()|
126,Dendrolimus-punctatus-densovirus_taxid_292208.gbk,ID:YP_164339.1 |[Dendrolimus punctatus densovirus]||Dendrolimus-punctatus-densovirus_taxid_292208.gbk|NS1|2328|NC_006555(5039):328-2655:1 ^GeneID:3197256^ Dendrolimus punctatus densovirus, complete genome.|neighbours:start(),ID:YP_164340.1(1)|neighbour_genes:start(),NS2|
127,Dendrolimus-punctatus-densovirus_taxid_292208.gbk,ID:YP_164340.1 |[Dendrolimus punctatus densovirus]||Dendrolimus-punctatus-densovirus_taxid_292208.gbk|NS2|1362|NC_006555(5039):494-1855:1 ^GeneID:3197258^ Dendrolimus punctatus densovirus, complete genome.|neighbours:ID:YP_164339.1(1),ID:YP_164341.1(1)|neighbour_genes:NS1,VP|
128,Dendrolimus-punctatus-densovirus_taxid_292208.gbk,ID:YP_164341.1 |[Dendrolimus punctatus densovirus]||Dendrolimus-punctatus-densovirus_taxid_292208.gbk|VP|2007|NC_006555(5039):2745-4751:1 ^GeneID:3197257^ Dendrolimus punctatus densovirus, complete genome.|neighbours:ID:YP_164340.1(1),end()|neighbour_genes:NS2,end()|
129,Diaphorina-citri-densovirus_taxid_1776153.gbk,ID:YP_009256210.1 |[Diaphorina citri densovirus]||Diaphorina-citri-densovirus_taxid_1776153.gbk|putative nonstructur..|1299|NC_030296(5071):300-1598:1 ^GeneID:27963665^ Diaphorina citri densovirus, complete genome.|neighbours:start(),ID:YP_009256211.1(1)|neighbour_genes:start(),putative nonstructur..|
130,Diaphorina-citri-densovirus_taxid_1776153.gbk,ID:YP_009256211.1 |[Diaphorina citri densovirus]||Diaphorina-citri-densovirus_taxid_1776153.gbk|putative nonstructur..|2040|NC_030296(5071):338-2377:1 ^GeneID:27963662^ Diaphorina citri densovirus, complete genome.|neighbours:ID:YP_009256210.1(1),ID:YP_009256212.1(-1)|neighbour_genes:putative nonstructur..,putative structural ..|
131,Diaphorina-citri-densovirus_taxid_1776153.gbk,ID:YP_009256212.1 |[Diaphorina citri densovirus]||Diaphorina-citri-densovirus_taxid_1776153.gbk|putative structural ..|1767|NC_030296(5071):2402-4168:-1 ^GeneID:27963663^ Diaphorina citri densovirus, complete genome.|neighbours:ID:YP_009256211.1(1),ID:YP_009256213.1(-1)|neighbour_genes:putative nonstructur..,putative structural ..|
132,Diaphorina-citri-densovirus_taxid_1776153.gbk,ID:YP_009256213.1 |[Diaphorina citri densovirus]||Diaphorina-citri-densovirus_taxid_1776153.gbk|putative structural ..|618|NC_030296(5071):4149-4766:-1 ^GeneID:27963664^ Diaphorina citri densovirus, complete genome.|neighbours:ID:YP_009256212.1(-1),end()|neighbour_genes:putative structural ..,end()|
133,Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk,ID:YP_009389292.1 |[Dromedary camel bocaparvovirus 1]||Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk|NS1|2094|NC_035186(5183):301-2394:1 ^GeneID:33349839^ Dromedary camel bocaparvovirus 1 isolate 54C-F NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:start(),ID:YP_009389293.1(1)|neighbour_genes:start(),NP1|
134,Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk,ID:YP_009389293.1 |[Dromedary camel bocaparvovirus 1]||Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk|NP1|660|NC_035186(5183):2433-3092:1 ^GeneID:33349836^ Dromedary camel bocaparvovirus 1 isolate 54C-F NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009389292.1(1),ID:YP_009389294.1(1)|neighbour_genes:NS1,VP1|
135,Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk,ID:YP_009389294.1 |[Dromedary camel bocaparvovirus 1]||Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk|VP1|2043|NC_035186(5183):3079-5121:1 ^GeneID:33349837^ Dromedary camel bocaparvovirus 1 isolate 54C-F NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009389293.1(1),ID:YP_009389295.1(1)|neighbour_genes:NP1,VP2|
136,Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk,ID:YP_009389295.1 |[Dromedary camel bocaparvovirus 1]||Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk|VP2|1608|NC_035186(5183):3514-5121:1 ^GeneID:33349838^ Dromedary camel bocaparvovirus 1 isolate 54C-F NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009389294.1(1),end()|neighbour_genes:VP1,end()|
137,Dromedary-camel-bocaparvovirus-2_taxid_2014604.gbk,ID:YP_009389289.1 |[Dromedary camel bocaparvovirus 2]||Dromedary-camel-bocaparvovirus-2_taxid_2014604.gbk|NS1|2478|NC_035185(5189):316-2793:1 ^GeneID:33374371^ Dromedary camel bocaparvovirus 2 isolate 16C-F NS1 (NS1), NP1 (NP1), and VP2 (VP2) genes, complete cds.|neighbours:start(),ID:YP_009389290.1(1)|neighbour_genes:start(),NP1|
138,Dromedary-camel-bocaparvovirus-2_taxid_2014604.gbk,ID:YP_009389290.1 |[Dromedary camel bocaparvovirus 2]||Dromedary-camel-bocaparvovirus-2_taxid_2014604.gbk|NP1|522|NC_035185(5189):2666-3187:1 ^GeneID:33374369^ Dromedary camel bocaparvovirus 2 isolate 16C-F NS1 (NS1), NP1 (NP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009389289.1(1),ID:YP_009389291.1(1)|neighbour_genes:NS1,VP2|
139,Dromedary-camel-bocaparvovirus-2_taxid_2014604.gbk,ID:YP_009389291.1 |[Dromedary camel bocaparvovirus 2]||Dromedary-camel-bocaparvovirus-2_taxid_2014604.gbk|VP2|1602|NC_035185(5189):3506-5107:1 ^GeneID:33374370^ Dromedary camel bocaparvovirus 2 isolate 16C-F NS1 (NS1), NP1 (NP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009389290.1(1),end()|neighbour_genes:NP1,end()|
