Torque-teno-virus-13_taxid_687352.gbk	-	-	-	-	-	-	-	-	ID:YP_009505717.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-virus-14_taxid_687353.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_003587855.1,	-	-	-	-	-	-	-	-	-
Torque-teno-virus-15_taxid_687354.gbk	-	-	-	-	-	-	-	-	ID:YP_003587914.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-virus-16_taxid_687355.gbk	-	-	-	-	-	-	-	-	ID:YP_003587898.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-virus-19_taxid_687358.gbk	-	-	-	-	-	-	-	-	ID:YP_003587857.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-virus-1_taxid_687340.gbk	-	-	-	-	-	-	-	-	ID:NP_817122.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_817120.1,	-	-	-	-	-	-	-	-
Torque-teno-virus-20_taxid_687359.gbk	-	-	-	-	-	-	-	-	ID:YP_009505721.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-virus-21_taxid_687360.gbk	-	-	-	-	-	-	-	-	ID:YP_009505723.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-virus-23_taxid_687362.gbk	-	-	-	-	-	-	-	-	ID:YP_009505725.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-virus-24_taxid_687363.gbk	-	-	-	-	-	-	-	-	ID:YP_009505729.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-virus-25_taxid_687364.gbk	-	-	-	-	-	-	-	-	ID:YP_003587873.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_003587874.1,	-	-	-	-	-	-	-
Torque-teno-virus-26_taxid_687365.gbk	-	-	-	-	-	-	-	-	ID:YP_003587859.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_003587858.1,	ID:YP_003587860.1,	-	-	-	-	-
Torque-teno-virus-27_taxid_687366.gbk	-	-	-	-	-	-	-	-	ID:YP_003587845.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-virus-28_taxid_687367.gbk	-	-	-	-	-	-	-	-	ID:YP_003587841.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-virus-29_taxid_687368.gbk	-	-	-	-	-	-	-	-	ID:YP_009505731.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009505732.1,	-	-	-	-
Torque-teno-virus-2_taxid_687341.gbk	-	-	-	-	-	-	-	-	ID:YP_004021043.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-virus-3_taxid_687342.gbk	-	-	-	-	-	-	-	-	ID:YP_003587868.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_003587867.1,	ID:YP_003587869.1,	-	-
Torque-teno-virus-4_taxid_687343.gbk	-	-	-	-	-	-	-	-	ID:YP_003587828.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-virus-5_taxid_687344.gbk	-	-	-	-	-	-	-	-	ID:YP_009505712.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-virus-6_taxid_687345.gbk	-	-	-	-	-	-	-	-	ID:YP_003587909.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-virus-7_taxid_687346.gbk	-	-	-	-	-	-	-	-	ID:YP_003587862.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_003587863.1,	-
Torque-teno-virus-8_taxid_687347.gbk	-	-	-	-	-	-	-	-	ID:YP_003587878.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Torque-teno-zalophus-virus-1_taxid_1218490.gbk	-	-	-	-	-	-	ID:YP_002640216.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_002640215.1,
