QueryID,SubjectID,Perc.Ident,Alignment.Length,Mismatches,Gap.Openings,Q.start,Q.end,S.start,S.end,E,Bits
ID:YP_863907.1,ID:YP_863921.1,39.216,51,31,0,6,56,3,53,9.37e-10,37.4
ID:YP_863907.1,ID:YP_007011044.1,39.216,51,31,0,6,56,3,53,9.37e-10,37.4
ID:YP_002290954.1,ID:YP_002290954.1,100,65,0,0,1,65,1,65,2.57e-47,132
ID:YP_002290954.1,ID:YP_863907.1,95.312,64,3,0,1,64,1,64,5.27e-44,123
ID:YP_002290954.1,ID:YP_008320406.1,40,40,24,0,6,45,3,42,4.08e-8,33.1
ID:YP_002290954.1,ID:YP_863921.1,40,40,24,0,6,45,3,42,4.08e-8,33.1
ID:YP_002290954.1,ID:YP_007011044.1,40,40,24,0,6,45,3,42,4.08e-8,33.1
ID:YP_007011044.1,ID:YP_008320406.1,100,68,0,0,1,68,1,68,5.19e-50,139
ID:YP_007011044.1,ID:YP_863921.1,100,68,0,0,1,68,1,68,5.19e-50,139
ID:YP_007011044.1,ID:YP_007011044.1,100,68,0,0,1,68,1,68,5.19e-50,139
ID:YP_007011044.1,ID:YP_863907.1,39.216,51,31,0,3,53,6,56,9.8e-10,37.4
ID:YP_007011044.1,ID:YP_002290954.1,40,40,24,0,3,42,6,45,4.27e-8,33.1
ID:YP_863921.1,ID:YP_008320406.1,100,68,0,0,1,68,1,68,5.19e-50,139
ID:YP_863921.1,ID:YP_863921.1,100,68,0,0,1,68,1,68,5.19e-50,139
ID:YP_863921.1,ID:YP_007011044.1,100,68,0,0,1,68,1,68,5.19e-50,139
ID:YP_863921.1,ID:YP_863907.1,39.216,51,31,0,3,53,6,56,9.8e-10,37.4
ID:YP_863921.1,ID:YP_002290954.1,40,40,24,0,3,42,6,45,4.27e-8,33.1
ID:YP_008320406.1,ID:YP_008320406.1,100,68,0,0,1,68,1,68,5.19e-50,139
ID:YP_008320406.1,ID:YP_863921.1,100,68,0,0,1,68,1,68,5.19e-50,139
ID:YP_008320406.1,ID:YP_007011044.1,100,68,0,0,1,68,1,68,5.19e-50,139
ID:YP_008320406.1,ID:YP_863907.1,39.216,51,31,0,3,53,6,56,9.8e-10,37.4
ID:YP_008320406.1,ID:YP_002290954.1,40,40,24,0,3,42,6,45,4.27e-8,33.1
ID:YP_863910.1,ID:YP_863910.1,100,84,0,0,1,84,1,84,1.14e-60,165
ID:YP_863917.1,ID:YP_863917.1,100,237,0,0,1,237,1,237,0,487
ID:YP_863917.1,ID:YP_002290964.1,99.578,237,1,0,1,237,1,237,0,485
ID:YP_002290964.1,ID:YP_002290964.1,100,237,0,0,1,237,1,237,0,487
ID:YP_002290964.1,ID:YP_863917.1,99.578,237,1,0,1,237,1,237,0,485
ID:YP_863919.2,ID:YP_863919.2,100,104,0,0,1,104,1,104,8.94e-79,214
ID:YP_863919.2,ID:YP_008136230.1,99.038,104,1,0,1,104,1,104,4.49e-78,212
ID:YP_008136230.1,ID:YP_008136230.1,100,104,0,0,1,104,1,104,1.18e-78,213
ID:YP_008136230.1,ID:YP_863919.2,99.038,104,1,0,1,104,1,104,4.49e-78,212
ID:YP_002290953.1,ID:YP_002290953.1,100,68,0,0,1,68,1,68,9.45e-49,134
ID:NP_047354.1,ID:NP_047354.1,100,32,0,0,1,32,1,32,1.17e-22,65.1
ID:YP_002290961.1,ID:YP_002290961.1,100,109,0,0,1,109,1,109,9.68e-76,207
ID:YP_002290961.1,ID:YP_008130372.1,31.683,101,69,0,9,109,31,131,1.71e-16,57.8
ID:YP_002290961.1,ID:YP_257150.1,31.683,101,69,0,9,109,15,115,7.27e-15,53.1
ID:YP_008130372.1,ID:YP_008130372.1,100,132,0,0,1,132,1,132,8e-97,262
ID:YP_008130372.1,ID:YP_257150.1,30.097,103,72,0,29,131,13,115,2.35e-16,57.8
ID:YP_008130372.1,ID:YP_002290961.1,37.5,64,40,0,68,131,46,109,6.36e-9,38.1
ID:YP_257150.1,ID:YP_257150.1,100,115,0,0,1,115,1,115,8.31e-85,230
ID:YP_257150.1,ID:YP_008130372.1,30.097,103,72,0,13,115,29,131,1.65e-16,58.2
ID:YP_257150.1,ID:YP_002290961.1,34.426,61,40,0,55,115,49,109,4.11e-8,35.4
ID:YP_007011047.1,ID:YP_008320409.1,100,89,0,0,1,89,1,89,9.23e-63,172
ID:YP_007011047.1,ID:YP_863924.1,100,89,0,0,1,89,1,89,9.23e-63,172
ID:YP_007011047.1,ID:YP_007011047.1,100,89,0,0,1,89,1,89,9.23e-63,172
ID:YP_863924.1,ID:YP_008320409.1,100,89,0,0,1,89,1,89,9.23e-63,172
ID:YP_863924.1,ID:YP_863924.1,100,89,0,0,1,89,1,89,9.23e-63,172
ID:YP_863924.1,ID:YP_007011047.1,100,89,0,0,1,89,1,89,9.23e-63,172
ID:YP_008320409.1,ID:YP_008320409.1,100,89,0,0,1,89,1,89,9.23e-63,172
ID:YP_008320409.1,ID:YP_863924.1,100,89,0,0,1,89,1,89,9.23e-63,172
ID:YP_008320409.1,ID:YP_007011047.1,100,89,0,0,1,89,1,89,9.23e-63,172
ID:YP_007011048.1,ID:YP_008320410.1,100,111,0,0,1,111,1,111,1.03e-81,222
ID:YP_007011048.1,ID:YP_863925.1,100,111,0,0,1,111,1,111,1.03e-81,222
ID:YP_007011048.1,ID:YP_007011048.1,100,111,0,0,1,111,1,111,1.03e-81,222
ID:YP_863925.1,ID:YP_008320410.1,100,111,0,0,1,111,1,111,1.03e-81,222
ID:YP_863925.1,ID:YP_863925.1,100,111,0,0,1,111,1,111,1.03e-81,222
ID:YP_863925.1,ID:YP_007011048.1,100,111,0,0,1,111,1,111,1.03e-81,222
ID:YP_008320410.1,ID:YP_008320410.1,100,111,0,0,1,111,1,111,1.03e-81,222
ID:YP_008320410.1,ID:YP_863925.1,100,111,0,0,1,111,1,111,1.03e-81,222
ID:YP_008320410.1,ID:YP_007011048.1,100,111,0,0,1,111,1,111,1.03e-81,222
ID:YP_007011049.1,ID:YP_008320411.1,100,26,0,0,1,26,1,26,5.28e-17,51.2
ID:YP_007011049.1,ID:YP_863926.1,100,26,0,0,1,26,1,26,5.28e-17,51.2
ID:YP_007011049.1,ID:YP_007011049.1,100,26,0,0,1,26,1,26,5.28e-17,51.2
ID:YP_863926.1,ID:YP_008320411.1,100,26,0,0,1,26,1,26,5.28e-17,51.2
ID:YP_863926.1,ID:YP_863926.1,100,26,0,0,1,26,1,26,5.28e-17,51.2
ID:YP_863926.1,ID:YP_007011049.1,100,26,0,0,1,26,1,26,5.28e-17,51.2
ID:YP_008320411.1,ID:YP_008320411.1,100,26,0,0,1,26,1,26,5.28e-17,51.2
ID:YP_008320411.1,ID:YP_863926.1,100,26,0,0,1,26,1,26,5.28e-17,51.2
ID:YP_008320411.1,ID:YP_007011049.1,100,26,0,0,1,26,1,26,5.28e-17,51.2
ID:YP_007011050.1,ID:YP_863927.1,100,426,0,0,1,426,1,426,0,854
ID:YP_007011050.1,ID:YP_007011050.1,100,426,0,0,1,426,1,426,0,854
ID:YP_007011050.1,ID:YP_008320412.1,81.265,427,63,4,1,426,1,411,0,621
ID:YP_863927.1,ID:YP_863927.1,100,426,0,0,1,426,1,426,0,854
ID:YP_863927.1,ID:YP_007011050.1,100,426,0,0,1,426,1,426,0,854
ID:YP_863927.1,ID:YP_008320412.1,81.265,427,63,4,1,426,1,411,0,621
ID:YP_008320412.1,ID:YP_008320412.1,100,411,0,0,1,411,1,411,0,832
ID:YP_008320412.1,ID:YP_863927.1,81.265,427,63,4,1,411,1,426,0,620
ID:YP_008320412.1,ID:YP_007011050.1,81.265,427,63,4,1,411,1,426,0,620
ID:NP_047356.1,ID:NP_047356.1,100,460,0,0,1,460,1,460,0,931
ID:YP_007011053.1,ID:YP_863930.1,100,208,0,0,1,208,1,208,1.65e-157,422
ID:YP_007011053.1,ID:YP_007011053.1,100,208,0,0,1,208,1,208,1.65e-157,422
ID:YP_863930.1,ID:YP_863930.1,100,208,0,0,1,208,1,208,1.65e-157,422
ID:YP_863930.1,ID:YP_007011053.1,100,208,0,0,1,208,1,208,1.65e-157,422
ID:YP_007011054.1,ID:YP_863931.1,100,143,0,0,1,143,1,143,1.42e-106,287
ID:YP_007011054.1,ID:YP_007011054.1,100,143,0,0,1,143,1,143,1.42e-106,287
ID:YP_863931.1,ID:YP_863931.1,100,143,0,0,1,143,1,143,1.42e-106,287
ID:YP_863931.1,ID:YP_007011054.1,100,143,0,0,1,143,1,143,1.42e-106,287
ID:YP_007011055.1,ID:YP_007011055.1,100,156,0,0,1,156,1,156,2.36e-119,320
ID:YP_863920.1,ID:YP_863920.1,100,109,0,0,1,109,1,109,1.14e-83,226
ID:YP_008320414.1,ID:YP_008320414.1,100,156,0,0,1,156,1,156,1.09e-118,318
ID:YP_009786105.1,ID:YP_009786105.1,100,92,0,0,1,92,1,92,9.46e-68,184
ID:NP_047360.1,ID:NP_047360.1,100,348,0,0,1,348,1,348,0,729
ID:NP_932300.1,ID:NP_932300.1,100,488,0,0,1,488,1,488,0,980
ID:NP_932304.2,ID:NP_932304.2,100,164,0,0,1,164,1,164,1.08e-123,332
ID:YP_009111298.1,ID:NP_510886.1,100,111,0,0,1,111,1,111,8.81e-86,233
ID:YP_009111298.1,ID:YP_009111298.1,100,111,0,0,1,111,1,111,8.81e-86,233
ID:YP_009111298.1,ID:NP_040571.1,62.617,107,40,0,1,107,1,107,5.07e-50,142
ID:NP_510886.1,ID:NP_510886.1,100,111,0,0,1,111,1,111,8.81e-86,233
ID:NP_510886.1,ID:YP_009111298.1,100,111,0,0,1,111,1,111,8.81e-86,233
ID:NP_510886.1,ID:NP_040571.1,62.617,107,40,0,1,107,1,107,5.07e-50,142
ID:NP_040571.1,ID:NP_040571.1,100,121,0,0,1,121,1,121,1.23e-90,246
ID:NP_040571.1,ID:NP_510886.1,62.617,107,40,0,1,107,1,107,5.53e-50,142
ID:NP_040571.1,ID:YP_009111298.1,62.617,107,40,0,1,107,1,107,5.53e-50,142
ID:NP_047361.1,ID:NP_047361.1,100,322,0,0,1,322,1,322,0,671
ID:YP_004327588.1,ID:YP_004327588.1,100,384,0,0,1,384,1,384,0,788
ID:YP_004327588.1,ID:YP_863922.1,72.135,384,98,4,1,384,1,375,0,564
ID:YP_004327588.1,ID:YP_007011045.1,72.135,384,98,4,1,384,1,375,0,564
ID:YP_004327588.1,ID:YP_008320407.1,71.615,384,100,4,1,384,1,375,0,556
ID:YP_004327588.1,ID:YP_004934224.1,35.745,235,127,8,115,337,148,370,1.43e-34,123
ID:YP_004327588.1,ID:YP_001718368.1,27.197,239,150,6,128,352,107,335,6.28e-25,95.1
ID:YP_004327588.1,ID:YP_004539131.1,25.517,290,184,10,77,352,64,335,1.58e-24,94
ID:YP_004327588.1,ID:YP_008130366.1,25.51,294,176,10,89,352,55,335,7.41e-24,92
ID:YP_004327588.1,ID:YP_009664526.1,29.412,221,143,5,117,336,93,301,3.32e-23,90.1
ID:YP_004327588.1,ID:YP_257146.1,27.309,249,167,6,117,363,93,329,6.14e-23,89.4
ID:YP_004327588.1,ID:YP_004286234.1,28.821,229,142,8,114,336,102,315,3.78e-16,69.3
ID:YP_004327588.1,ID:YP_004286234.1,35,20,10,1,364,383,39,55,3.8,19.2
ID:YP_004327588.1,ID:YP_004286230.1,28.821,229,142,8,114,336,102,315,3.78e-16,69.3
ID:YP_004327588.1,ID:YP_004286230.1,35,20,10,1,364,383,39,55,3.8,19.2
ID:YP_004327588.1,ID:YP_087070.1,27.841,176,97,7,114,272,104,266,1.25e-11,55.5
ID:YP_004327588.1,ID:NP_835472.1,27.841,176,97,7,114,272,96,258,3.13e-11,54.3
ID:YP_004327588.1,ID:YP_002925188.1,27.841,176,97,7,114,272,96,258,4.5e-11,53.5
ID:YP_004327588.1,ID:NP_695202.1,29.126,103,60,3,178,272,10,107,8.19e-7,39.7
ID:YP_004327588.1,ID:YP_031679.1,23.97,267,168,11,111,359,135,384,1.49e-6,39.7
ID:YP_004327588.1,ID:YP_031686.1,23.97,267,168,11,111,359,135,384,1.49e-6,39.7
ID:YP_004327588.1,ID:NP_059541.1,23.97,267,168,11,111,359,135,384,1.53e-6,39.7
ID:YP_004327588.1,ID:NP_059531.1,23.97,267,168,11,111,359,135,384,1.53e-6,39.7
ID:YP_004327588.1,ID:NP_542355.1,24.561,171,110,6,114,272,104,267,4.15e-6,38.1
ID:YP_007011045.1,ID:YP_863922.1,100,375,0,0,1,375,1,375,0,774
ID:YP_007011045.1,ID:YP_007011045.1,100,375,0,0,1,375,1,375,0,774
ID:YP_007011045.1,ID:YP_008320407.1,99.467,375,2,0,1,375,1,375,0,767
ID:YP_007011045.1,ID:YP_004327588.1,72.135,384,98,4,1,375,1,384,0,564
ID:YP_007011045.1,ID:YP_004934224.1,34.34,265,147,11,106,355,148,400,1.72e-35,125
ID:YP_007011045.1,ID:YP_009664526.1,27.619,315,198,10,31,328,1,302,1.79e-24,93.6
ID:YP_007011045.1,ID:YP_008130366.1,26,350,207,12,31,343,1,335,2.31e-24,93.6
ID:YP_007011045.1,ID:YP_004539131.1,25.143,350,210,12,31,343,1,335,8.79e-24,91.7
ID:YP_007011045.1,ID:YP_257146.1,27.302,315,199,9,31,328,1,302,9.26e-24,91.7
ID:YP_007011045.1,ID:YP_001718368.1,27.843,255,156,8,119,358,107,348,3.09e-23,90.1
ID:YP_007011045.1,ID:YP_004286234.1,27.706,231,142,11,105,327,102,315,4.8e-11,53.5
ID:YP_007011045.1,ID:YP_004286234.1,40,20,9,1,355,374,39,55,2.4,19.6
ID:YP_007011045.1,ID:YP_004286230.1,27.706,231,142,11,105,327,102,315,4.8e-11,53.5
ID:YP_007011045.1,ID:YP_004286230.1,40,20,9,1,355,374,39,55,2.4,19.6
ID:YP_007011045.1,ID:NP_835472.1,24.803,254,153,11,47,280,36,271,2.05e-8,45.4
ID:YP_007011045.1,ID:YP_087070.1,26.943,193,109,8,104,280,103,279,3.91e-8,44.3
ID:YP_007011045.1,ID:YP_002925188.1,24.803,254,153,11,47,280,36,271,8.81e-8,43.1
ID:YP_007011045.1,ID:YP_031679.1,25.773,291,164,15,86,350,120,384,3.7e-6,38.1
ID:YP_007011045.1,ID:YP_031686.1,25.773,291,164,15,86,350,120,384,3.7e-6,38.1
ID:YP_007011045.1,ID:NP_059541.1,25.773,291,164,15,86,350,120,384,3.93e-6,38.1
ID:YP_007011045.1,ID:NP_059531.1,25.773,291,164,15,86,350,120,384,3.93e-6,38.1
ID:YP_007011045.1,ID:NP_695202.1,26.667,120,71,4,169,280,10,120,5.15e-5,34.3
ID:YP_007011045.1,ID:NP_542355.1,25.62,121,73,4,168,280,169,280,2.79e-4,32.3
ID:YP_863922.1,ID:YP_863922.1,100,375,0,0,1,375,1,375,0,774
ID:YP_863922.1,ID:YP_007011045.1,100,375,0,0,1,375,1,375,0,774
ID:YP_863922.1,ID:YP_008320407.1,99.467,375,2,0,1,375,1,375,0,767
ID:YP_863922.1,ID:YP_004327588.1,72.135,384,98,4,1,375,1,384,0,564
ID:YP_863922.1,ID:YP_004934224.1,34.34,265,147,11,106,355,148,400,1.72e-35,125
ID:YP_863922.1,ID:YP_009664526.1,27.619,315,198,10,31,328,1,302,1.79e-24,93.6
ID:YP_863922.1,ID:YP_008130366.1,26,350,207,12,31,343,1,335,2.31e-24,93.6
ID:YP_863922.1,ID:YP_004539131.1,25.143,350,210,12,31,343,1,335,8.79e-24,91.7
ID:YP_863922.1,ID:YP_257146.1,27.302,315,199,9,31,328,1,302,9.26e-24,91.7
ID:YP_863922.1,ID:YP_001718368.1,27.843,255,156,8,119,358,107,348,3.09e-23,90.1
ID:YP_863922.1,ID:YP_004286234.1,27.706,231,142,11,105,327,102,315,4.8e-11,53.5
ID:YP_863922.1,ID:YP_004286234.1,40,20,9,1,355,374,39,55,2.4,19.6
ID:YP_863922.1,ID:YP_004286230.1,27.706,231,142,11,105,327,102,315,4.8e-11,53.5
ID:YP_863922.1,ID:YP_004286230.1,40,20,9,1,355,374,39,55,2.4,19.6
ID:YP_863922.1,ID:NP_835472.1,24.803,254,153,11,47,280,36,271,2.05e-8,45.4
ID:YP_863922.1,ID:YP_087070.1,26.943,193,109,8,104,280,103,279,3.91e-8,44.3
ID:YP_863922.1,ID:YP_002925188.1,24.803,254,153,11,47,280,36,271,8.81e-8,43.1
ID:YP_863922.1,ID:YP_031679.1,25.773,291,164,15,86,350,120,384,3.7e-6,38.1
ID:YP_863922.1,ID:YP_031686.1,25.773,291,164,15,86,350,120,384,3.7e-6,38.1
ID:YP_863922.1,ID:NP_059541.1,25.773,291,164,15,86,350,120,384,3.93e-6,38.1
ID:YP_863922.1,ID:NP_059531.1,25.773,291,164,15,86,350,120,384,3.93e-6,38.1
ID:YP_863922.1,ID:NP_695202.1,26.667,120,71,4,169,280,10,120,5.15e-5,34.3
ID:YP_863922.1,ID:NP_542355.1,25.62,121,73,4,168,280,169,280,2.79e-4,32.3
ID:YP_008320407.1,ID:YP_008320407.1,100,375,0,0,1,375,1,375,0,774
ID:YP_008320407.1,ID:YP_863922.1,99.467,375,2,0,1,375,1,375,0,767
ID:YP_008320407.1,ID:YP_007011045.1,99.467,375,2,0,1,375,1,375,0,767
ID:YP_008320407.1,ID:YP_004327588.1,71.615,384,100,4,1,375,1,384,0,556
ID:YP_008320407.1,ID:YP_004934224.1,33.585,265,149,11,106,355,148,400,1.53e-32,117
ID:YP_008320407.1,ID:YP_009664526.1,26.984,315,200,10,31,328,1,302,6.43e-22,86.3
ID:YP_008320407.1,ID:YP_008130366.1,25.429,350,209,12,31,343,1,335,9.17e-22,85.9
ID:YP_008320407.1,ID:YP_257146.1,26.667,315,201,9,31,328,1,302,2.87e-21,84.3
ID:YP_008320407.1,ID:YP_004539131.1,24.571,350,212,12,31,343,1,335,4.17e-21,84
ID:YP_008320407.1,ID:YP_001718368.1,27.059,255,158,8,119,358,107,348,1.16e-20,82.8
ID:YP_008320407.1,ID:YP_004286234.1,26.84,231,144,11,105,327,102,315,2.45e-8,45.1
ID:YP_008320407.1,ID:YP_004286234.1,40,20,9,1,355,374,39,55,2.5,19.6
ID:YP_008320407.1,ID:YP_004286230.1,26.84,231,144,11,105,327,102,315,2.45e-8,45.1
ID:YP_008320407.1,ID:YP_004286230.1,40,20,9,1,355,374,39,55,2.5,19.6
ID:YP_008320407.1,ID:NP_835472.1,24.016,254,155,11,47,280,36,271,1.12e-6,39.7
ID:YP_008320407.1,ID:YP_087070.1,25.907,193,111,8,104,280,103,279,2.36e-6,38.9
ID:YP_008320407.1,ID:YP_002925188.1,24.016,254,155,11,47,280,36,271,5.44e-6,37.7
ID:YP_008320407.1,ID:YP_031679.1,24.49,294,164,14,86,350,120,384,3.28e-5,35.4
ID:YP_008320407.1,ID:YP_031686.1,24.49,294,164,14,86,350,120,384,3.28e-5,35.4
ID:YP_008320407.1,ID:NP_059541.1,24.49,294,164,14,86,350,120,384,3.55e-5,35
ID:YP_008320407.1,ID:NP_059531.1,24.49,294,164,14,86,350,120,384,3.55e-5,35
ID:YP_008320407.1,ID:NP_695202.1,26.667,120,71,4,169,280,10,120,5.8e-5,33.9
ID:YP_008320407.1,ID:NP_542355.1,25.62,121,73,4,168,280,169,280,3.38e-4,32
ID:YP_001718368.1,ID:YP_001718368.1,100,365,0,0,1,365,1,365,0,747
ID:YP_001718368.1,ID:YP_004539131.1,77.534,365,82,0,1,365,1,365,0,601
ID:YP_001718368.1,ID:YP_008130366.1,77.808,365,81,0,1,365,1,365,0,600
ID:YP_001718368.1,ID:YP_004327588.1,27.197,239,150,6,107,335,128,352,5.97e-25,95.1
ID:YP_001718368.1,ID:YP_257146.1,30.734,218,132,6,107,322,104,304,7.65e-25,94.4
ID:YP_001718368.1,ID:YP_863922.1,27.843,255,156,8,107,348,119,358,3e-23,90.1
ID:YP_001718368.1,ID:YP_007011045.1,27.843,255,156,8,107,348,119,358,3e-23,90.1
ID:YP_001718368.1,ID:YP_009664526.1,30.189,212,129,6,107,316,104,298,6.78e-23,89
ID:YP_001718368.1,ID:YP_004934224.1,29.384,211,114,7,131,320,174,370,1.12e-22,89
ID:YP_001718368.1,ID:YP_008320407.1,27.059,255,158,8,107,348,119,358,1.13e-20,82.8
ID:YP_001718368.1,ID:YP_004286234.1,23.346,257,152,13,77,316,84,312,6e-11,53.1
ID:YP_001718368.1,ID:YP_004286230.1,23.346,257,152,13,77,316,84,312,6e-11,53.1
ID:YP_001718368.1,ID:NP_059541.1,26.354,277,154,14,66,320,114,362,3.92e-10,50.8
ID:YP_001718368.1,ID:NP_059531.1,26.354,277,154,14,66,320,114,362,3.92e-10,50.8
ID:YP_001718368.1,ID:YP_031679.1,26.354,277,154,14,66,320,114,362,4.03e-10,50.8
ID:YP_001718368.1,ID:YP_031686.1,26.354,277,154,14,66,320,114,362,4.03e-10,50.8
ID:YP_001718368.1,ID:YP_087070.1,22.711,273,181,10,57,316,63,318,8.86e-10,49.7
ID:YP_001718368.1,ID:YP_002925188.1,25.238,210,132,8,116,316,117,310,1.39e-9,48.9
ID:YP_001718368.1,ID:NP_835472.1,24.762,210,133,8,116,316,117,310,2.28e-9,48.1
ID:YP_001718368.1,ID:NP_695202.1,26.994,163,102,6,166,316,2,159,7.39e-9,45.8
ID:YP_001718368.1,ID:NP_542355.1,23.077,247,156,9,57,288,63,290,8.59e-9,46.6
ID:YP_009664526.1,ID:YP_009664526.1,100,351,0,0,1,351,1,351,0,718
ID:YP_009664526.1,ID:YP_257146.1,94.587,351,19,0,1,351,1,351,0,679
ID:YP_009664526.1,ID:YP_004539131.1,32.889,225,132,6,97,304,100,322,1.51e-29,107
ID:YP_009664526.1,ID:YP_008130366.1,33.333,225,131,6,97,304,100,322,1.66e-29,107
ID:YP_009664526.1,ID:YP_863922.1,27.619,315,198,10,1,302,31,328,1.67e-24,93.6
ID:YP_009664526.1,ID:YP_007011045.1,27.619,315,198,10,1,302,31,328,1.67e-24,93.6
ID:YP_009664526.1,ID:YP_004327588.1,29.412,221,143,5,93,301,117,336,3.04e-23,90.1
ID:YP_009664526.1,ID:YP_001718368.1,30.189,212,129,6,104,298,107,316,6.52e-23,89
ID:YP_009664526.1,ID:YP_008320407.1,26.984,315,200,10,1,302,31,328,6.02e-22,86.3
ID:YP_009664526.1,ID:YP_004934224.1,30.631,222,123,9,113,311,166,379,8.91e-21,83.2
ID:YP_009664526.1,ID:YP_004286234.1,25.498,251,168,9,69,309,82,323,8.47e-17,70.9
ID:YP_009664526.1,ID:YP_004286230.1,25.498,251,168,9,69,309,82,323,8.47e-17,70.9
ID:YP_009664526.1,ID:YP_087070.1,25.506,247,161,8,70,302,85,322,4.18e-12,56.6
ID:YP_009664526.1,ID:YP_087070.1,28.889,45,24,1,270,306,59,103,0.35,22.3
ID:YP_009664526.1,ID:YP_031679.1,28.926,242,137,13,88,304,133,364,5.53e-12,56.2
ID:YP_009664526.1,ID:NP_059541.1,28.926,242,137,13,88,304,133,364,5.53e-12,56.2
ID:YP_009664526.1,ID:NP_059531.1,28.926,242,137,13,88,304,133,364,5.53e-12,56.2
ID:YP_009664526.1,ID:YP_031686.1,28.926,242,137,13,88,304,133,364,5.53e-12,56.2
ID:YP_009664526.1,ID:NP_835472.1,23.81,252,173,7,65,302,68,314,1.07e-9,49.3
ID:YP_009664526.1,ID:YP_002925188.1,25.571,219,144,7,98,302,101,314,3.83e-9,47.4
ID:YP_009664526.1,ID:NP_542355.1,23.485,264,170,11,70,312,85,337,8.44e-6,37
ID:YP_009664526.1,ID:NP_542355.1,28.889,45,24,1,270,306,59,103,0.8,21.2
ID:YP_009664526.1,ID:NP_695202.1,23.75,160,109,5,151,302,9,163,1.86e-4,32.3
ID:YP_008130366.1,ID:YP_008130366.1,100,368,0,0,1,368,1,368,0,752
ID:YP_008130366.1,ID:YP_004539131.1,96.467,368,13,0,1,368,1,368,0,733
ID:YP_008130366.1,ID:YP_001718368.1,77.808,365,81,0,1,365,1,365,0,600
ID:YP_008130366.1,ID:YP_009664526.1,33.333,225,131,6,100,322,97,304,1.74e-29,107
ID:YP_008130366.1,ID:YP_257146.1,33.333,225,131,6,100,322,97,304,5.6e-29,105
ID:YP_008130366.1,ID:YP_863922.1,26,350,207,12,1,335,31,343,2.26e-24,93.6
ID:YP_008130366.1,ID:YP_007011045.1,26,350,207,12,1,335,31,343,2.26e-24,93.6
ID:YP_008130366.1,ID:YP_004327588.1,25.51,294,176,10,55,335,89,352,7.1e-24,92
ID:YP_008130366.1,ID:YP_004934224.1,27.826,230,130,7,131,340,174,387,6.14e-22,86.7
ID:YP_008130366.1,ID:YP_008320407.1,25.429,350,209,12,1,335,31,343,9e-22,85.9
ID:YP_008130366.1,ID:YP_004286234.1,24.59,305,182,15,45,329,49,325,1.62e-12,58.2
ID:YP_008130366.1,ID:YP_004286230.1,24.59,305,182,15,45,329,49,325,1.62e-12,58.2
ID:YP_008130366.1,ID:NP_059541.1,27.059,255,145,13,87,320,128,362,6.1e-11,53.1
ID:YP_008130366.1,ID:NP_059531.1,27.059,255,145,13,87,320,128,362,6.1e-11,53.1
ID:YP_008130366.1,ID:YP_031679.1,27.059,255,145,13,87,320,128,362,6.91e-11,53.1
ID:YP_008130366.1,ID:YP_031686.1,27.059,255,145,13,87,320,128,362,6.91e-11,53.1
ID:YP_008130366.1,ID:NP_695202.1,24.699,166,108,6,166,319,2,162,2.13e-9,47.4
ID:YP_008130366.1,ID:YP_087070.1,21.818,275,187,11,57,319,63,321,2.99e-9,47.8
ID:YP_008130366.1,ID:YP_002925188.1,23.047,256,164,11,81,319,74,313,3.31e-9,47.8
ID:YP_008130366.1,ID:NP_835472.1,23.005,213,139,8,116,319,117,313,5.24e-9,47
ID:YP_008130366.1,ID:NP_542355.1,25.786,159,103,6,170,319,170,322,1.55e-8,45.8
ID:YP_257146.1,ID:YP_257146.1,100,351,0,0,1,351,1,351,0,718
ID:YP_257146.1,ID:YP_009664526.1,94.587,351,19,0,1,351,1,351,0,679
ID:YP_257146.1,ID:YP_004539131.1,32.889,225,132,6,97,304,100,322,5.29e-29,106
ID:YP_257146.1,ID:YP_008130366.1,33.333,225,131,6,97,304,100,322,5.34e-29,105
ID:YP_257146.1,ID:YP_001718368.1,30.734,218,132,6,104,304,107,322,7.35e-25,94.4
ID:YP_257146.1,ID:YP_863922.1,27.302,315,199,9,1,302,31,328,8.67e-24,91.7
ID:YP_257146.1,ID:YP_007011045.1,27.302,315,199,9,1,302,31,328,8.67e-24,91.7
ID:YP_257146.1,ID:YP_004327588.1,27.309,249,167,6,93,329,117,363,5.61e-23,89.4
ID:YP_257146.1,ID:YP_008320407.1,26.667,315,201,9,1,302,31,328,2.68e-21,84.3
ID:YP_257146.1,ID:YP_004934224.1,31.081,222,122,9,113,311,166,379,3.39e-21,84.3
ID:YP_257146.1,ID:YP_004286234.1,24.345,267,183,9,69,325,82,339,9.22e-16,67.8
ID:YP_257146.1,ID:YP_004286230.1,24.345,267,183,9,69,325,82,339,9.22e-16,67.8
ID:YP_257146.1,ID:YP_031679.1,28.413,271,150,15,88,329,133,388,2.63e-12,57.4
ID:YP_257146.1,ID:YP_031686.1,28.413,271,150,15,88,329,133,388,2.63e-12,57.4
ID:YP_257146.1,ID:NP_059541.1,28.413,271,150,15,88,329,133,388,2.65e-12,57.4
ID:YP_257146.1,ID:NP_059531.1,28.413,271,150,15,88,329,133,388,2.65e-12,57.4
ID:YP_257146.1,ID:YP_087070.1,24.521,261,170,9,70,312,85,336,1.86e-11,54.7
ID:YP_257146.1,ID:YP_087070.1,24.324,37,28,0,270,306,59,95,1.2,20.8
ID:YP_257146.1,ID:NP_835472.1,22.932,266,182,8,65,312,68,328,6.01e-9,47
