Clerodendron-golden-mosaic-virus_taxid_390438.gbk	ID:YP_001911134.1,	ID:YP_001911135.1,	ID:YP_001911130.1,	ID:YP_001911131.1,	ID:YP_001911133.1,	ID:YP_001911128.1,	-	-	-	-	-	-	ID:YP_001911129.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Clerodendron-yellow-mosaic-virus_taxid_326811.gbk	-	-	ID:YP_001210301.1,	ID:YP_001210302.1,	ID:YP_001210304.1,	ID:YP_001210299.1,	-	-	-	-	-	-	ID:YP_001210300.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Clerodendrum-golden-mosaic-China-virus_taxid_559878.gbk	ID:YP_002268200.1,	ID:YP_002268201.1,	ID:YP_002268196.1,	ID:YP_002268197.1,	ID:YP_002268199.1,	ID:YP_002268194.1,	-	-	-	-	-	-	ID:YP_002268195.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Clerodendrum-golden-mosaic-Jiangsu-virus_taxid_649509.gbk	-	-	ID:YP_009508115.1,	ID:YP_009508116.1,	ID:YP_009508118.1,	ID:YP_009508113.1,	-	-	-	-	-	-	ID:YP_009508114.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cnidoscolus-mosaic-leaf-deformation-virus_taxid_1747500.gbk	ID:YP_009547928.1,	ID:YP_009547929.1,	ID:YP_009508390.1,	ID:YP_009508391.1,	ID:YP_009508393.1,	-	-	-	-	-	-	-	ID:YP_009508389.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Coccinia-mosaic-Tamil-Nadu-virus_taxid_1532882.gbk	ID:YP_009056852.1,	ID:YP_009056853.1,	ID:YP_009056856.1,	ID:YP_009056857.1,	ID:YP_009056859.1,	ID:YP_009056854.1,	-	-	-	-	-	-	ID:YP_009056855.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Common-bean-mottle-virus_taxid_1915202.gbk	ID:YP_009547938.1,	ID:YP_009547939.1,	ID:YP_009508413.1,	ID:YP_009508414.1,	ID:YP_009508416.1,	-	-	-	-	-	-	-	ID:YP_009508412.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Common-bean-severe-mosaic-virus_taxid_1915203.gbk	ID:YP_009547940.1,	ID:YP_009547941.1,	ID:YP_009325422.1,	ID:YP_009325423.1,	ID:YP_009325425.1,	-	-	-	-	-	-	-	ID:YP_009325421.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Corchorus-golden-mosaic-virus_taxid_390436.gbk	ID:YP_001333689.1,	ID:YP_001333690.1,	ID:YP_001333685.1,	ID:YP_001333686.1,	ID:YP_001333688.1,	-	-	-	-	-	-	-	ID:YP_001333684.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Corchorus-yellow-spot-virus_taxid_403897.gbk	ID:YP_794166.1,	ID:YP_794167.1,	ID:YP_794163.1,	ID:YP_794164.1,	-	-	-	-	-	-	-	-	ID:YP_794162.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Corchorus-yellow-vein-mosaic-virus_taxid_1297645.gbk	-	-	ID:YP_007517190.1,	ID:YP_007517191.1,	ID:YP_007517193.1,	ID:YP_007517187.1,	-	-	-	-	-	-	ID:YP_007517188.1,	-	ID:YP_007517189.1,	-	-	-	-	-	ID:YP_007517192.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Corchorus-yellow-vein-virus--Hoa-Binh_taxid_293284.gbk	ID:YP_115513.1,	ID:YP_115514.1,	ID:YP_115509.1,	ID:YP_115510.1,	ID:YP_115512.1,	-	-	-	-	-	-	-	ID:YP_115508.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cotton-chlorotic-spot-virus_taxid_1396815.gbk	ID:YP_009507990.1,	ID:YP_009507991.1,	ID:YP_009507986.1,	ID:YP_009507987.1,	-	-	-	-	-	-	-	-	ID:YP_009507985.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cotton-leaf-crumple-virus_taxid_77647.gbk	ID:NP_795341.1,	ID:NP_795342.1,	ID:NP_795338.1,	ID:NP_795339.1,	-	-	-	-	-	-	-	-	ID:NP_795337.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cotton-leaf-curl-Alabad-virus_taxid_222456.gbk	-	-	ID:NP_795359.1,	ID:NP_795360.1,	ID:NP_795355.1,	ID:NP_795357.1,	-	-	-	-	-	-	ID:NP_795358.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cotton-leaf-curl-Bangalore-virus_taxid_307110.gbk	-	-	ID:YP_277437.1,	ID:YP_277438.1,	ID:YP_277440.1,	ID:YP_277435.1,	-	-	-	-	-	-	ID:YP_277436.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cotton-leaf-curl-Burewala-virus_taxid_620894.gbk	-	-	ID:YP_002640508.1,	-	ID:YP_002640510.1,	ID:YP_002640506.1,	-	-	-	-	-	-	ID:YP_002640507.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cotton-leaf-curl-Gezira-virus-Cotton_taxid_222460.gbk	-	-	ID:YP_009506402.1,	ID:YP_009506403.1,	-	ID:YP_009506400.1,	-	-	-	-	-	-	ID:YP_009506401.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cotton-leaf-curl-Gezira-virus_taxid_222459.gbk	-	-	ID:NP_062869.1,	ID:NP_062870.1,	ID:NP_062872.1,	ID:NP_062867.1,	-	-	-	-	-	-	ID:NP_062868.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cotton-leaf-curl-Kokhran-virus_taxid_222464.gbk	-	-	ID:NP_795348.1,	ID:NP_795349.1,	ID:NP_795351.1,	ID:NP_795346.1,	-	-	-	-	-	-	ID:NP_795347.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cotton-leaf-curl-Shahdadpur-virus_taxid_674996.gbk	-	-	ID:YP_009237908.1,	ID:YP_009237909.1,	ID:YP_009237911.1,	ID:YP_009237906.1,	-	-	-	-	-	-	ID:YP_009237907.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cotton-leaf-curl-virus_taxid_53010.gbk	-	-	ID:YP_009316018.1,	ID:YP_009316019.1,	ID:YP_009316021.1,	ID:YP_009316016.1,	-	-	-	-	-	-	ID:YP_009316017.1,	-	-	-	-	-	-	-	-	ID:YP_009316015.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cotton-yellow-mosaic-virus_taxid_79236.gbk	ID:YP_009256565.1,	ID:YP_009256566.1,	ID:YP_009256561.1,	ID:YP_009256562.1,	ID:YP_009256564.1,	ID:YP_009256559.1,	-	-	-	-	-	-	ID:YP_009256560.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cowpea-golden-mosaic-virus-Nigeria_taxid_223260.gbk	-	-	ID:YP_009506407.1,	ID:YP_009506408.1,	ID:YP_009506410.1,	-	-	-	-	-	-	-	ID:YP_009506406.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Crassocephalum-yellow-vein-virus--Jinghong_taxid_417288.gbk	-	-	ID:YP_001004148.1,	ID:YP_001004149.1,	ID:YP_001004151.1,	ID:YP_001004146.1,	-	-	-	-	-	-	ID:YP_001004147.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Croton-yellow-vein-mosaic-virus_taxid_207697.gbk	-	-	ID:NP_694931.1,	ID:NP_694932.1,	ID:NP_694934.1,	ID:NP_694928.1,	-	-	-	-	-	-	ID:NP_694930.1,	-	-	-	-	-	-	-	-	-	ID:NP_694929.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Croton-yellow-vein-virus_taxid_671095.gbk	-	-	ID:YP_003864096.1,	ID:YP_003864097.1,	ID:YP_003864099.1,	ID:YP_003864094.1,	-	-	-	-	-	-	ID:YP_003864095.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cucurbit-leaf-crumple-virus_taxid_134681.gbk	ID:NP_148989.1,	ID:NP_148990.1,	ID:NP_148986.1,	ID:NP_148987.1,	-	-	-	-	-	-	-	-	ID:NP_148985.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Dalechampia-chlorotic-mosaic-virus_taxid_1227356.gbk	ID:YP_006860606.1,	ID:YP_006860607.1,	ID:YP_006860597.1,	ID:YP_006860598.1,	ID:YP_006860600.1,	-	-	-	-	-	-	-	ID:YP_006860596.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Datura-leaf-curl-virus_taxid_1038082.gbk	-	-	ID:YP_009666813.1,	ID:YP_009666814.1,	ID:YP_009666816.1,	ID:YP_009666811.1,	-	-	-	-	-	-	ID:YP_009666812.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Datura-leaf-distortion-virus_taxid_1227357.gbk	ID:YP_006860594.1,	ID:YP_006860595.1,	ID:YP_006860602.1,	ID:YP_006860603.1,	ID:YP_006860605.1,	-	-	-	-	-	-	-	ID:YP_006860601.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Deinbollia-mosaic-virus_taxid_1812308.gbk	ID:YP_009241407.1,	ID:YP_009241408.1,	ID:YP_009241411.1,	ID:YP_009241412.1,	ID:YP_009241414.1,	ID:YP_009241409.1,	-	-	-	-	-	-	ID:YP_009241410.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Desmodium-leaf-distortion-virus_taxid_361731.gbk	ID:YP_794172.1,	ID:YP_794173.1,	ID:YP_794169.1,	ID:YP_794170.1,	-	-	-	-	-	-	-	-	ID:YP_794168.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Desmodium-mottle-virus_taxid_1960710.gbk	ID:YP_009547944.1,	ID:YP_009547945.1,	ID:YP_009508451.1,	ID:YP_009508452.1,	ID:YP_009508454.1,	-	-	-	-	-	-	-	ID:YP_009508450.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Dicliptera-yellow-mottle-virus_taxid_94700.gbk	ID:NP_620853.1,	ID:NP_620854.1,	ID:NP_620850.1,	ID:NP_620851.1,	-	-	-	-	-	-	-	-	ID:NP_620849.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Digitaria-ciliaris-striate-mosaic-virus_taxid_1196237.gbk	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_006666534.1,	-	-	-	-	-	ID:YP_006666533.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Digitaria-didactyla-striate-mosaic-virus_taxid_889510.gbk	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_003915158.1,	-	-	-	-	-	ID:YP_003915157.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Digitaria-streak-virus_taxid_10837.gbk	-	-	-	-	-	-	-	-	-	-	-	ID:NP_040962.1,	ID:NP_040963.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Dolichos-yellow-mosaic-virus_taxid_333968.gbk	ID:YP_009055065.1,	ID:YP_009055066.1,	ID:YP_009029990.1,	ID:YP_009029991.1,	ID:YP_009029993.1,	-	-	-	-	-	-	-	ID:YP_009029989.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Dragonfly-associated-mastrevirus_taxid_1249648.gbk	-	-	-	-	-	-	-	-	-	-	-	ID:YP_007004036.1,	ID:YP_007004037.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Duranta-leaf-curl-virus_taxid_742163.gbk	-	-	ID:YP_009508380.1,	ID:YP_009508381.1,	ID:YP_009508383.1,	ID:YP_009508378.1,	-	-	-	-	-	-	ID:YP_009508379.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
East-African-cassava-mosaic-Cameroon-virus_taxid_223262.gbk	ID:NP_803873.1,	ID:NP_803874.1,	ID:NP_803534.1,	ID:NP_803535.1,	-	ID:NP_803532.1,	-	-	-	-	-	-	ID:NP_803533.1,	-	-	-	-	-	-	-	-	-	-	ID:NP_803537.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
East-African-cassava-mosaic-Kenya-virus_taxid_393599.gbk	ID:YP_002317400.1,	ID:YP_002317401.1,	ID:YP_002317396.1,	ID:YP_002317397.1,	ID:YP_002317399.1,	ID:YP_002317394.1,	-	-	-	-	-	-	ID:YP_002317395.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
East-African-cassava-mosaic-Malawi-virus_taxid_223264.gbk	ID:YP_008719942.1,	ID:YP_008719943.1,	ID:YP_008719946.1,	ID:YP_008719947.1,	-	-	-	-	-	-	-	-	ID:YP_008719945.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
East-African-cassava-mosaic-Zanzibar-virus_taxid_223275.gbk	ID:NP_808889.1,	ID:NP_808890.1,	ID:NP_808885.1,	ID:NP_808886.1,	ID:NP_808888.1,	ID:NP_808883.1,	-	-	-	-	-	-	ID:NP_808884.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
East-African-cassava-mosaic-virus_taxid_62079.gbk	ID:NP_817128.1,	ID:NP_817129.1,	ID:NP_817110.1,	ID:NP_817111.1,	ID:NP_817113.1,	ID:NP_817107.1,	-	-	-	-	-	-	ID:NP_817108.1,	-	-	-	-	-	-	-	-	ID:NP_817109.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Eclipta-yellow-vein-virus_taxid_875324.gbk	-	-	ID:YP_005087578.1,	ID:YP_005087579.1,	ID:YP_005087581.1,	ID:YP_005087576.1,	-	-	-	-	-	-	ID:YP_005087577.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Emilia-sonchifolia-yellow-vein-Thailand-virus_taxid_2020881.gbk	-	-	ID:YP_009408598.1,	ID:YP_009408599.1,	ID:YP_009408601.1,	ID:YP_009408596.1,	-	-	-	-	-	-	ID:YP_009408597.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Emilia-yellow-vein-virus-Fz1_taxid_498805.gbk	-	-	ID:YP_001661459.1,	ID:YP_001661460.1,	ID:YP_001661462.1,	ID:YP_001661457.1,	-	-	-	-	-	-	ID:YP_001661458.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Eragrostis-minor-streak-virus_taxid_1030595.gbk	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_004465363.1,	-	-	-	-	-	-	-	-	-	-	-	ID:YP_004465362.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Erectites-yellow-mosaic-virus_taxid_390443.gbk	-	-	ID:YP_001285750.1,	ID:YP_001285751.1,	ID:YP_001285753.1,	ID:YP_001285748.1,	-	-	-	-	-	-	ID:YP_001285749.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Eupatorium-yellow-vein-mosaic-virus_taxid_186637.gbk	-	-	ID:NP_619555.1,	ID:NP_619556.1,	ID:NP_619558.1,	ID:NP_619553.1,	-	-	-	-	-	-	ID:NP_619554.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Eupatorium-yellow-vein-virus--Yamaguchi_taxid_269095.gbk	-	-	ID:YP_009664844.1,	ID:YP_009664845.1,	ID:YP_009664847.1,	ID:YP_009664841.1,	-	-	-	-	-	-	ID:YP_009664843.1,	-	-	-	-	-	-	-	-	-	ID:YP_009664842.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Eupatorium-yellow-vein-virus-Japan-Kagawa-Tomato-1997_taxid_519350.gbk	-	-	ID:YP_009664856.1,	ID:YP_009664857.1,	ID:YP_009664859.1,	ID:YP_009664854.1,	-	-	-	-	-	-	ID:YP_009664855.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Eupatorium-yellow-vein-virus-MNS2_taxid_223276.gbk	-	-	ID:YP_009666034.1,	ID:YP_009666035.1,	ID:YP_009666037.1,	ID:YP_009666032.1,	-	-	-	-	-	-	ID:YP_009666033.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Eupatorium-yellow-vein-virus-SOJ3_taxid_335404.gbk	-	-	ID:YP_009508124.1,	ID:YP_009508125.1,	ID:YP_009508127.1,	ID:YP_009508122.1,	-	-	-	-	-	-	ID:YP_009508123.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Eupatorium-yellow-vein-virus-Suya_taxid_436246.gbk	-	-	ID:YP_009664850.1,	ID:YP_009664851.1,	ID:YP_009664853.1,	ID:YP_009664848.1,	-	-	-	-	-	-	ID:YP_009664849.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Euphorbia-caput-medusae-latent-virus_taxid_1853865.gbk	-	-	-	-	-	-	-	ID:YP_009255245.1,	ID:YP_009255249.1,	-	-	-	ID:YP_009255246.1,	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009255243.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Euphorbia-leaf-curl-Guangxi-virus_taxid_412688.gbk	-	-	ID:YP_009508904.1,	ID:YP_009508905.1,	ID:YP_009508907.1,	ID:YP_009508902.1,	-	-	-	-	-	-	ID:YP_009508903.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Euphorbia-leaf-curl-virus_taxid_270117.gbk	-	-	ID:NP_955733.1,	ID:NP_955734.1,	ID:NP_955736.1,	ID:NP_955731.1,	-	-	-	-	-	-	ID:NP_955732.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Euphorbia-mosaic-Peru-virus_taxid_2169733.gbk	-	-	ID:YP_009508881.1,	ID:YP_009508882.1,	-	-	-	-	-	-	-	-	ID:YP_009508880.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Euphorbia-mosaic-virus--A-Mexico-Yucatan-2004_taxid_429564.gbk	-	-	ID:YP_717928.1,	ID:YP_717929.1,	-	-	-	-	-	-	-	-	ID:YP_717927.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Euphorbia-yellow-leaf-curl-virus_taxid_1578825.gbk	-	-	ID:YP_009508359.1,	ID:YP_009508360.1,	ID:YP_009508362.1,	ID:YP_009508357.1,	-	-	-	-	-	-	ID:YP_009508358.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Euphorbia-yellow-mosaic-virus_taxid_598494.gbk	ID:YP_002791015.2,	ID:YP_004935367.1,	ID:YP_002791012.1,	ID:YP_002791013.1,	-	-	-	-	-	-	-	-	ID:YP_002791011.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Exomis-microphylla-associated-virus_taxid_2093275.gbk	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009465980.1,	-	-	ID:YP_009465978.1,	ID:YP_009465979.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
French-bean-leaf-curl-virus_taxid_2050584.gbk	-	-	ID:YP_006491264.1,	ID:YP_006491265.1,	ID:YP_006491267.1,	ID:YP_006491261.1,	-	-	-	-	-	-	ID:YP_006491262.1,	-	ID:YP_006491263.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Gossypium-darwinii-symptomless-virus_taxid_509531.gbk	-	-	ID:YP_002455910.1,	ID:YP_002455911.1,	ID:YP_002455913.1,	ID:YP_002455908.1,	-	-	-	-	-	-	ID:YP_002455909.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Gossypium-punctatum-mild-leaf-curl-virus_taxid_509532.gbk	ID:YP_002608412.1,	ID:YP_002608413.1,	ID:YP_002455916.1,	ID:YP_002455917.1,	ID:YP_002455919.1,	ID:YP_002455914.1,	-	-	-	-	-	-	ID:YP_002455915.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Grapevine-geminivirus-A_taxid_1906317.gbk	-	-	ID:YP_009305426.1,	ID:YP_009305427.1,	ID:YP_009305429.1,	-	-	-	-	ID:YP_009305424.1,	-	-	ID:YP_009305425.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Grapevine-red-blotch-virus_taxid_1381007.gbk	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_008400114.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_008400113.1,	ID:YP_008400115.1,	ID:YP_008400118.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
